dataset_name	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae	0.17862	0.96832	0.0	0.18986	0.24567	0.34211	0.11598	0.38009	0.48933	0.08196	0.02011	0.37521	0.97478	1.45938	0.22572	0.07769	0.17666	0.96123	0.16337	1.01608	3.92825	0.0	0.37028	0.19031	0.1733	4.10873	0.19518	0.6685	0.0	0.04864	0.6567	0.0	5.05972	0.13545	0.00631	0.05729	2.16391	0.42829	1.77209	0.07829	2.34805	3.56465	0.21888	1.25477	0.75088	0.10909	3.40974	0.00666	0.00849	0.14752	0.11157	0.0	0.11516	0.01272	0.00073	0.03509	0.11287	0.0	0.05533	0.02081	0.49769	0.6245	0.01719	1.67933	0.69864	0.18205	2.7905	0.00527	0.21096	4.56483	0.28502	0.00096	4.04904	0.36751	0.27765	0.0	0.61753	0.08449	0.69758	0.48744	2.71337	0.71407	1.42403	0.08533	0.0	1.35033	0.02629	0.06398	8.16419	0.02302	0.01438	0.12092	41.48608	0.01072	0.02426	0.01887	0.13528	0.29826	0.01091	0.00401	2.64588	0.3091	0.21213	0.80961	0.62565	0.42804	4.23075	0.014	0.04489	1.10167	0.30238	0.00801	0.69599	0.11002	0.00482	1.11511	0.00769	0.21878	0.48282	2.19548	0.07578	0.1315	4.4347	1.03555	0.15619	0.20345	1.00694	0.1354	0.42629	0.02638	1.58572	3.75551	0.08154	0.31413	0.38622	11.04087	6.41753	0.38162	0.27202	0.23921
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae	3.35887	27.24541	0.0	2.18508	1.4222	10.87604	2.30327	9.38174	7.00385	0.70076	0.45031	2.18289	1.20982	24.4598	0.80356	5.57385	10.04914	2.91381	2.59731	1.02962	10.37358	0.79082	3.32098	0.93966	0.79506	5.21637	7.80289	8.11593	0.61306	2.04366	12.72841	0.17551	12.60797	28.11698	0.39279	0.23369	4.04702	1.4285	28.67241	3.72332	5.00808	29.84712	0.65079	1.02122	0.06258	2.70412	9.00049	0.66678	2.11916	4.38083	18.73608	2.88858	1.19537	0.37129	0.11685	1.94298	1.03366	10.28036	0.09829	0.60158	0.32229	3.30047	0.17512	5.67404	2.1314	12.45175	18.36503	0.89313	1.16391	19.95525	2.80231	0.49239	6.2454	3.4986	2.5566	0.58125	0.57952	2.01751	5.94828	12.72009	34.35113	1.52031	8.94636	1.69333	4.00234	7.99593	2.39691	0.38645	3.84621	8.15554	4.87999	9.3615	16.63113	1.6353	7.47121	2.45727	4.62419	5.49554	11.44375	2.59084	5.49878	1.96645	3.0307	8.9749	8.97176	20.09813	3.54283	0.86066	1.19813	2.28547	1.68263	5.90263	5.75307	1.11034	0.86597	9.72167	0.25147	0.56441	1.2938	11.64705	1.61874	1.75613	14.82538	3.1031	0.22802	2.34435	5.68437	17.94444	1.20138	1.32375	15.75312	12.20816	4.50175	9.94878	3.92018	17.3181	38.18626	1.56261	11.94792	4.52378
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae	0.07244	0.07918	0.0	2.03763	3.54093	0.00787	0.00192	8.18745	0.0	0.96039	0.03465	0.0	0.0	0.0	3.78568	0.0	7.1665	0.15	0.1802	2.12531	3.89282	0.0	3.06324	0.33033	0.30244	3.64932	7.27434	0.6991	0.0015	0.0	5.32131	1.63764	1.01449	0.0	0.00259	0.82729	0.04368	7.40175	1.19772	1.43464	2.61769	0.72221	2.80683	5.57261	0.19283	1.62382	0.0022	0.61639	0.0	2.11345	0.0	0.89057	0.03879	4.45899	0.0	0.31268	2.94867	0.0	0.0	1.5974	0.5471	0.58258	1.48376	3.99906	0.84069	0.0	2.85043	0.68756	0.45032	0.0	0.1132	0.00103	0.01585	2.00865	0.0	0.0	3.8779	0.27761	0.49859	7.44233	0.0	1.64359	0.50993	0.77877	0.0	0.0	1.97282	0.0	1.68611	1.12666	0.02919	0.0	0.30327	0.88595	0.59658	0.92478	0.41996	1.7289	3.25086	1.34887	0.33959	0.0	3.01496	0.0	0.0	5.19718	0.66962	7.31596	1.80507	2.742	0.0	0.0	4.28509	4.38705	20.65461	2.0891	7.2476	0.23254	0.0	0.0	5.922	2.53806	0.0	2.64429	0.72337	1.17224	1.1037	0.0	2.06256	0.43386	0.0	0.32255	0.14292	6.38173	12.99619	0.66128	0.0	4.65836	0.71606	0.73677
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae	0.0	0.00835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01395	0.0	0.0	0.0254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03833	0.0	0.0	0.0	0.05109	0.05196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00323	0.0	0.0	0.0	0.0	0.00129	0.0	0.0	0.00718	0.0	0.0	0.0	0.0	0.0	0.01386	0.0	0.01296	0.0	0.09741	0.0	0.0	0.0	0.0	0.0	0.0	0.01717	0.04317	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02267
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae	2.3479	12.78314	2.46877	7.19781	37.69262	29.15634	7.80177	10.25616	13.23384	11.98379	4.2871	3.46556	6.4896	5.49322	5.60353	0.68234	9.18419	5.09619	5.62203	12.3471	24.25481	0.98686	16.60386	4.77335	15.48839	8.0219	25.07666	10.82851	0.48065	3.86402	26.58052	4.65083	6.30784	27.17774	9.69359	7.11357	1.89003	22.63639	48.89269	7.21094	22.47562	27.36248	29.32545	35.75375	0.44497	9.44104	19.44217	1.74346	0.36462	6.13398	17.80256	23.88654	1.77643	40.6556	0.47274	13.73154	41.19828	1.50011	0.0802	2.60295	1.95678	41.83233	2.74258	39.25958	1.72789	17.56465	23.0726	8.06318	2.40175	27.26583	4.54685	0.14378	7.2126	8.5963	0.22685	0.79508	21.60299	4.73096	16.5455	22.61055	8.14361	1.05806	5.93132	4.25557	5.6729	57.24034	5.56047	0.09742	4.70406	45.16815	29.07079	4.31942	10.67249	3.25941	10.7825	8.35158	7.30086	18.73694	8.51941	3.02433	8.03437	4.36487	12.7302	41.11133	4.29759	21.72569	10.34963	9.57402	2.47804	3.24231	17.88116	9.33099	15.62079	15.45985	18.79981	3.53893	15.8824	1.74721	41.21532	34.3226	19.31596	10.5066	31.14841	9.89889	19.29031	10.57057	2.6319	8.38475	14.94482	2.84591	2.35281	11.50166	4.39228	46.79481	11.8977	25.18586	30.023	26.1685	9.73624	3.08645
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae	0.0	0.0077	6.8474	0.0	0.02354	0.03435	0.02612	0.06983	0.0	0.0	0.0	0.0	0.01243	0.03141	0.01298	0.06606	0.01258	0.52214	0.0	0.04785	0.96997	0.0	0.01074	0.0	0.00159	0.0	0.05463	0.0	0.00953	0.0	0.0	0.0073	0.17152	0.01119	0.0	0.00238	0.01528	0.0049	0.1659	0.0	0.42791	0.03291	0.0	0.0	0.0	0.0	0.06796	0.0	0.00754	0.0	0.00989	0.0	0.0	0.03106	0.0	0.02094	0.00591	0.13647	0.0	0.00507	0.00862	0.00265	0.0	0.00572	0.0	0.0	0.00825	0.0009	0.0	0.00877	0.00499	0.0	0.00632	0.00907	0.20538	0.00158	0.0168	0.0	0.06782	0.00174	0.05125	0.03092	0.04727	0.0	0.59841	0.02727	0.00557	0.0	0.01318	0.01186	0.14993	0.0	0.07318	0.0	0.00502	0.0	0.0023	0.00785	0.0	0.01982	0.0218	0.0	0.05254	0.06258	0.01834	0.01233	0.00881	0.03653	0.08553	0.00177	0.02138	0.0	0.02537	0.0849	0.0	0.0	0.01632	0.00321	0.0	0.0564	0.034	0.01943	0.02166	0.07602	0.0	0.01157	0.06924	0.01735	0.03977	0.0	0.00783	0.01398	0.00389	0.0	0.0	0.02838	0.05856	0.0	0.06487	0.02327
k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified	0.11411	0.0	0.0	0.97282	7.78685	0.06902	3.46761	2.78956	0.0	1.3811	0.00683	0.0	0.0	0.0	0.17048	0.0	3.21418	0.12204	0.03561	0.24869	1.8262	0.0	2.68293	0.27862	0.0	1.06521	0.99434	1.02879	0.0	0.0	1.12844	57.24733	0.0	0.44689	0.0	0.24748	0.0	2.65928	0.02596	2.74431	8.57436	0.08237	7.23861	0.0	0.06292	0.41366	0.54402	0.0373	0.0	0.33774	0.05591	0.0	0.0	0.32199	0.0	0.0	0.35606	0.0	0.0	0.21493	0.18742	0.44283	1.15501	3.02979	0.03499	0.0	0.6702	0.22438	0.14768	0.0	0.10538	0.0	0.0	0.08427	0.0	0.0	19.36108	1.58801	1.62365	1.60998	0.0	1.34354	0.06965	0.07243	0.0	0.0	0.50684	0.0	1.41867	0.11847	0.0196	0.0	0.02983	0.0	0.0849	0.27816	0.04749	0.17388	1.98855	0.45453	0.05845	0.0	7.24454	0.00155	0.0	2.15757	0.07145	5.61583	0.98011	0.18016	0.0	0.0	0.57558	7.41309	5.11772	0.06097	4.92779	0.04286	0.35293	0.49914	27.36061	5.67814	0.29113	3.13206	0.02311	1.90503	0.55074	0.00107	0.19823	0.05151	0.0	1.52638	0.01517	4.63677	1.48544	0.75272	0.02131	1.62857	1.29479	2.40552
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae	0.02524	0.33625	0.0	0.01897	14.60595	0.23844	2.55842	0.32361	0.19753	0.00276	0.0251	0.12828	1.01393	0.51766	3.07728	0.13961	0.07142	2.23181	0.0	0.0	3.59396	0.05356	0.34515	0.00157	0.00076	0.67665	0.15378	0.00249	0.0	0.0	0.13146	1.74968	0.0	0.0	0.01658	0.0	0.06318	9.79608	0.0	0.0	10.34422	0.20073	2.27974	1.8293	3.76986	0.39717	0.21384	0.37864	1.84409	0.04529	0.15386	0.00538	0.03137	0.0	0.03047	0.0158	3.3734	0.0	0.0	0.01036	2.9096	0.04593	2.65449	0.03369	0.03787	0.20109	0.31212	0.00363	1.96961	0.0	0.05654	0.0143	0.53469	0.30963	0.11063	0.01593	0.0	0.14393	0.03204	4.82166	0.0	0.41719	0.98718	2.87488	0.00856	0.0	0.02252	0.01557	0.33274	0.05604	0.00182	1.1777	0.00334	0.0	0.29025	0.0	0.14723	0.57669	9.27505	0.46115	0.09602	0.18309	0.03932	0.4562	0.0	0.16252	1.78061	0.30409	0.0	0.71387	0.0	0.0	0.08178	0.02895	1.02891	0.61054	5.54704	0.04155	0.19947	0.0	0.0	9.75493	0.54039	3.49165	4.40691	0.10834	0.12039	0.0	0.05032	0.004	0.11973	0.28845	0.02691	0.0	1.01302	0.0	0.0	0.18231	0.28962	0.23482
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae	0.48894	0.0	0.0	0.0	0.0	0.00917	0.06642	0.01091	0.0	0.00105	0.13108	0.0	0.0	0.0	0.00977	0.0	0.0	1.22887	0.0	0.21793	0.0	0.0	0.0	0.01303	0.0	0.0	0.0	0.00372	0	0.0	0.0	0.0	0.21664	0.0	0.0	0.0	1.9835	15.33724	0.0	0.0	0.0	0.0	0.00663	5.52471	0.02525	0.01407	0.0	0.01129	0.0	0.0	0.11336	0.06016	0.0	0.0	0.0	0.0	0.0	0.05791	0.15488	0.0	0.00197	0.00097	6.18785	0.04409	0.00454	0.61076	0.0	0.0	0.0	0.0	0.01233	0.05951	0.0	0.0	0.88275	0.0696	8.28822	0.53441	0.0	0.06076	0.03419	0.0	0.0	0.0	0.1553	0.0	0.06451	0.13048	0.01421	0.24506	0.02311	0.0	0.0	0.01644	0.01479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0163	0.05089	0.0	0.73431	0.0	0.00898	0.0	0.0	0.63541	0.0	0.0	0.52905	0.0	1.34581	0.0	0.0	0.0	0.0	0.0	0.0	0.20947	0.02052	0.0	0.0	0.04164	0.0	0.0	0.0	0.0	0.0	0.0	0.00508
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae	2.49242	0.0	0.04605	0.0	0.0	0.54023	2.15094	0.00309	0.0	0.0	0.0	0.0	0.01815	0.0	0.00984	0.10742	4.8516	0.00875	5.39066	0.00855	0.0	4.28848	3.61516	20.95424	0.0	0.07181	0.02187	2.2667	0	0.16995	0.03357	0.0	0.16355	0.01362	0.0	1.69546	0.07585	0.13926	0.37221	10.54658	0.02098	2.2531	0.0	0.0	0.40916	0.0	0.0073	2.06493	0.03684	13.81211	0.0	0.92067	0.01588	0.0	0.0	7.22652	0.0	0.0784	0.0	5.46115	0.0	0.01517	0.0	0.0	1.23438	0.0	0.34799	8.3433	0.0	0.02783	0.00706	0.0	0.0024	1.94995	0.03933	0.06031	8.45831	0.88197	20.2377	0.44278	0.31691	0.00427	0.00785	0.0	0.3104	0.0	0.02869	0.10651	9.21991	0.05318	0.12308	0.00695	0.0701	0.40189	0.0	4.17707	0.01124	0.0	0.0	0.0	0.49076	0.0	0.0	0.30388	0.29145	0.0	0.0	0.0	11.08031	0.02796	15.58903	0.0	0.00351	21.83059	0.0	1.87124	0.19273	0.01472	0.32049	7.43736	4.14171	1.15444	0.0	0.0	0.0	8.05232	1.66113	0.01367	1.44027	0.00835	0.02381	0.08761	1.7716	0.10623	0.1463	0.04588	1.14993	0.00481	0.06565	5.59806
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00576	0.0	0.0	0.0	0.00612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.16668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02824	0.0	0.0	0.01033	0.0	0.0	0.0	0.0	0.0	0.05497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05037	0.0	0.0	0.0	0.0	0.0	1.15521	0.1662	0.0	1.52033	0.01513	0.0	0.02044	0.0	0.0	0.0	0.0	0.0	0.0	0.08648	0.0	0.0	0.0	0.0	0.01798	0.0	1.50372	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07644
k__Bacteria.p__Lentisphaerae.c__Lentisphaeria.o__Victivallales.f__Victivallaceae	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02552	0.0	1.25981	0.0	0.0	0.0	0.24463	0.0	0.0	0.00461	0.0	0.0	0.0	0.00942	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15843	0.0	0.0	0.22218	0.0	0.0	0.0	0.0	0.01344	0.0	0.01696	0.0	0.01674	0.0	0.0	0.0	0.0	0.0	0.0	0.07258	0.0	0.0	0.0	0.0	0.0	0.03671	0.0	0.0	0.0	0.0	0.0	0.01494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00316	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.1744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0042	0.06643	0.0	0.0	0.0	0.00506	0.91981	0.0	0.0147	0.0	0.0	0.0	0.0	0.614	0.0	0.00332	0.01881	0.04635	0.00938	0.0	0.0	0.00615	0.0	0.0	0.0	0.0	0.09856	0.0	0.0	0.01613	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Caulobacterales.f__Caulobacteraceae	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Bradyrhizobiaceae	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhizobiales.f__Methylobacteriaceae	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00055	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Rhodobacterales.f__Rhodobacteraceae	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00755	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Alphaproteobacteria.o__Sphingomonadales.f__Sphingomonadaceae	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0041	0.0	0.0	0.00166	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0278	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05898	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01323	0.0	0.0	0.00479	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0369	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15983	0.0	0.04942	0.0	0.0	0.0	0.0	0.20021	0.00378	0.0	0.0	0.0	0.0	0.0	0.0	0.03312	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02705	0.0	0.0	0.01083	0.0	0.0	0.0	0.01375	0.0	0.01268	0.0	0.0	0.0	0.01265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01589	0.00137	0.0	0.0	0.0	0.01166	0.0	0.0	0.0	0.0	0.08578	0.0	0.0	0.00635	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0222	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14057	0.0	0.02101	0.0	0.0	0.22511	0.0	0.0	0.0	0.04954	0.0
