dataset_name	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptococcaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.00299	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17679	0.0	0.00691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae	0.0	0.02944	0.02448	0.48747	6.25395	0.0	0.00709	0.00503	0.01764	0.011	0.00671	1.1863	0.17839	0.2465	0.12722	0.04958	0.49457	0.0	0.17662	0.0	0.01121	0.00904	0.05738	0.0	0.00056	0.00705	0.00923	0.10798	1.91537	0.02901	0.00541	0.90434	0.00902	0.46602	0.0	0.0	0.04727	1.0967	0.0	0.0	0.34614	0.0	0.12123	0.0	0.01272	0.13681	0.16279	0.33083	0.00464	0.02173	0.16472	0.21482	0.38185	0.19243	0.11619	0.269	0.00071	0.0	1.2004	0.05947	0.0	1.13575	0.00921	0.0	0.56447	0.0	0.0	0.61948	0.05174	0.49035	0.00709	0.17025	0.03948	0.02055	0.00597	0.05137	0.0	1.6392	0.0	0.49268	0.30385	0.09311	0.90395	0.0	0.30634	0.0	0.14574	0.06584	0.0	0.00036	0.67926	0.16906	0.00354	0.09198	0.0	0.06619	0.20296	0.0	0.03072	0.06058	0.08193	0.0	0.00264	0.0	0.53744	1.40214	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae	17.90837	14.34606	20.17956	17.56787	1.44484	3.95123	0.99718	26.0967	15.82077	32.55753	4.8794	45.7082	7.22375	48.37883	39.03146	27.8774	17.75872	26.57524	28.53397	1.64728	9.3654	2.27676	25.99256	9.55305	10.55928	8.41308	3.27618	25.56603	33.24601	4.06429	22.92028	17.26511	28.57706	5.28213	0.40897	6.68244	29.13546	19.14148	1.37156	1.81014	1.71698	16.7159	10.73921	38.5348	20.57977	2.72777	11.14196	0.53882	28.49843	21.22585	20.11062	9.33606	20.92838	11.28947	24.61588	17.45732	3.85217	15.85272	21.52659	8.96946	3.61762	12.2247	7.61231	28.65343	1.1462	11.59042	5.64403	4.34539	5.35984	19.9315	24.43821	14.35651	3.36298	0.22844	31.45393	17.12139	5.89988	32.91826	11.62208	2.37668	10.15463	29.17138	5.66321	11.23187	30.91825	14.4847	21.16821	4.85556	0.2192	18.31923	13.25825	4.3145	29.52677	10.05232	16.11565	43.3476	15.89058	0.02771	18.56687	5.66314	8.63797	6.29933	25.28827	20.28405	32.32822	8.58548	13.53796
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae	2.26364	0.03183	0.34169	0.00086	5.86757	0.73033	0.00861	0.23782	12.25342	0.0	0.02254	0.17545	3.38567	4.46146	0.02508	0.09073	0.6168	0.03547	0.89926	0.00855	1.99374	0.49768	0.14703	1.32053	1.11814	4.29831	2.50235	0.55427	0.11886	1.02841	0.05073	0.76143	0.27687	0.04693	3.00054	0.10078	0.41692	2.87301	1.68613	0.08419	0.3661	0.01544	9.62876	0.24191	0.25907	0.66481	0.48298	1.94386	6.72992	0.77745	4.68498	0.08337	4.73556	0.8433	1.28492	0.13553	0.29018	0.61076	0.91041	1.31394	0.38021	3.71812	0.15122	0.02014	0.50893	0.2115	0.10421	5.5965	0.91571	3.60107	0.17358	0.46093	0.52341	3.58535	0.01493	0.09137	0.00663	1.10126	0.19379	0.56348	4.73645	0.22254	1.68165	1.20933	0.42365	1.05141	0.15681	0.04905	0.36019	0.11897	6.37936	0.56312	1.6726	0.16938	0.47358	0.0282	0.28287	0.0	0.6708	0.18251	2.725	1.67758	0.0367	0.45154	1.25529	5.18264	0.36909
k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified	0.02859	0.69805	7.97161	0.05935	0.0	0.11412	0.13595	1.91566	0.8662	2.03183	16.14378	1.5015	0.01537	1.579	1.3411	5.58993	1.2151	1.42547	0.05098	0.00094	0.1833	0.19963	0.01928	0.12426	0.03384	0.00547	0.00361	2.83177	0.96677	0.08786	0.20843	0.8487	0.77321	6.97602	0.00619	0.26963	1.38368	1.82308	0.0	0.0	0.07532	0.23773	1.96895	0.11986	0.18439	0.91851	0.60428	0.0	0.01005	3.49839	0.36039	0.90782	0.68479	1.00413	0.89368	1.59186	0.04675	2.23992	5.34991	0.11394	0.3277	3.10515	0.0	3.08003	0.00026	0.04062	2.06704	0.0	0.0033	3.44894	0.14826	1.10146	3.32232	0.0	0.08397	5.04445	0.70229	0.22777	1.15482	2.3891	0.62339	0.2866	0.19159	0.35769	0.74179	4.43875	0.37052	0.26377	0.02036	0.22284	0.01391	0.97395	0.43681	0.01311	0.72775	1.83332	4.1431	0.0	1.86644	0.49765	0.39021	0.0	0.49033	2.30227	0.92811	0.0	0.72756
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae	0.73251	0.00461	0.0	0.76764	0.0862	0.00222	0.0	2.61568	0.25954	0.0	1.23101	0.40858	0.0	0.13815	0.0	0.0	1.19053	0.21034	0.0	0.01988	0.00612	0.09404	0.0	0.0	0.0	0.05677	0.98611	0.0	0.0	0.09411	0.0	0.0	0.0	0.00534	0.0	0.00816	0.06685	0.01474	0.0	0.0	0.0	0.0	0.17887	0.04354	0.00817	0.01711	0.20845	0.00512	0.0	0.16	0.55761	1.31323	0.0	2.15581	0.01104	0.00283	0.03295	0.0	2.32155	0.0	0.0	0.0	0.0	0.1392	0.0	0.0176	0.0	0.0	0.00037	2.00099	0.07009	0.0598	0.15046	0.0	0.12757	4.8341	0.0	0.39262	0.21321	0.0	0.0	0.0	0.0	4.58597	0.98784	2.21899	0.0	0.05656	0.01625	0.0	0.04118	0.0	0.0	0.0	1.47356	0.42927	0.12304	0.0	1.81272	0.0	0.00081	1.97571	0.0	0.77847	0.15365	0.0	0.28562
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae	0.0	0.0	0.0	0.0	0.0	0.03631	0.0	0.0	0.00906	0.0	0.0	0.20916	0.00952	0.0	0.00425	0.0	0.0	0.01917	0.0	0.0	0.07083	0.00368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0108	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00496	0.34759	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13214	0.0	0.01589	0.04396	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.31309	0.0	0.0	0.0	0.0	0.0	0.0	0.42219	0.0	0.0	0.0	0.0	0.00212	0.0	0.0	0.0	0.0	0.0	0.81611	0.0	0.0	0.0	0.13773	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae	0.13021	0.00361	0.77794	0.02387	0.02906	0.00886	1.14717	0.00714	0.00144	2.91096	0.0	0.0	0.00266	0.0	0.0	0.0	0.74331	0.06703	4.01508	0.01246	0.42645	0.13576	0.1721	0.00453	0.0	1.24294	0.0	11.37226	0.08692	0.0172	0.21938	0.04547	0.1821	0.02579	0.05685	0.012	0.0053	0.0	0.12249	0.0	0.02907	0.0	0.00188	0.0	0.20279	0.33074	0.18746	0.00928	0.07429	0.33112	0.5029	0.077	0.59783	0.9005	0.04307	0.0182	0.0	4.54347	0.00649	1.47876	0.16873	0.41249	0.00347	0.0	0.0	0.0	0.08685	0.17281	0.02636	0.04144	0.0	0.32021	0.00312	0.02794	0.0	0.0	0.0	0.02158	0.13437	0.49877	0.22204	0.20426	0.01201	0.12843	0.42696	0.08985	0.19517	0.60266	0.18514	0.0	0.68891	0.0	1.16386	0.02099	0.10882	0.0006	0.16838	0.0012	0.25778	0.00922	2.82899	0.00608	0.17248	1.53025	0.09939	7.28921	2.97306
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.00827	0.0	0.01087	0.0	0.1175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00492	0.0	0.00412	0.0	0.0	0.0	0.0	0.0	0.52721	0.01739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00058	0.0	0.00365	0.14929	0.01228	0.0	0.0	0.00631	0.42466	0.02383	0.09119	0.03715	0.0021	0.03976	0.00441	0.28932	1.39802	0.35514	0.0	0.00293	0.00059	0.0	0.0	0.0	0.0	0.00618	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.36316	0.0	0.02041	0.0	0.0	0.0	0.0	0.07095	0.00412	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06215	0.0	0.04845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.13068	0.0	0.00655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00339	0.0	0.0	0.0	0.01724	0.0	0.02537	0.0	0.0	0.0	0.0	0.0	0.0	0.04311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04251	0.06274	0.01626	0.00651	0.0	0.0	0.2786	0.73339	0.20575	0.0	0.00332	0.22065	0.0	0.04008	1.61711	0.26062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10037	0.0	2.17261	0.0	0.0	0.0	0.0	0.0	0.00118	0.02119	0.00045	0.0	0.0	0.0	0.00494	0.0	0.0	0.0	0.03919	0.0	0.04204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Leptotrichiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0087	0.0	0.0	0.0	0.0	0.0	0.0	0.01802	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Lentisphaerae.c__Lentisphaeria.o__Victivallales.f__Victivallaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00135	0.0	0.0	0.01717	0.0	0.0	0.01122	0.0	0.0	0.01141	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00129
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Alcaligenaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.01166	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.40109	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.49773
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae	0.0	0.0	0.02307	0.0	0.0	0.0	0.0	0	0.0	0.04937	0.0	0.0	0.0	0.0	0.0	0.0	0.05003	0.0	0.01802	0.0	0.0	0.00045	0.02318	0.0	0	0.0	0.00959	0.0	0.0	0.0	0	0.00775	0	0.03508	0.0	0.00059	0.0	0.00564	0.0	0.0	0.0	0.01383	0.0	0.0	0.0	0.02311	0.03181	0.00034	0.0	0.0	0.0	0.10417	0.01287	0.02962	1.15178	0.01682	0.0	0.0	0.03196	0.0003	0.0	0.00275	0.0	0.05066	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00562	0.2022	0.0	0.0	0.00732	0.03219	0.02051	0.00438	0.0	0.49011	0.03832	0.0	0.0	0.08855	0.0	0.4167	0.0	0.0	0.19165	0.01045	0.0	0.0	0.49411	0.18845	0.01925	0.03016	0.00254
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00073	0.0	0.0	0.01825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07401	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00454	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae	0.0	0.0004	0.00283	0.00314	0.00109	0.0	0.0	0	0.02765	0.0	0.11947	0.0	0.0	0.00756	0.02867	0.0	0.00501	0.01722	0.018	0.0	0.08561	0.00717	0.0	0.0	0	0.00365	0.20045	0.06333	0.0	0.00415	0	0.0	0	0.0	0.0	0.0	0.01314	0.0	0.0	0.0	0.0	0.0268	0.0	0.00064	0.0	0.0	0.03144	0.0	0.0	0.0125	0.01436	0.00296	0.0	0.19472	0.12768	0.24507	0.00134	0.0	0.08665	0.06873	0.1654	0.0	0.0	0.00513	0.0	0.0	0.0	0.0	0.0	0.19779	0.01071	0.0	0.00703	0.0	0.00803	0.54047	0.0	0.0	0.00408	0.0	0.0	0.0008	0.0144	0.33183	0.0	0.31205	0.01038	0.00286	0.0	0.24144	0.0	0.33366	0.0	0.0	1.15326	0.02087	0.10961	0.0	0.12914	0.04401	0.0	0.11866	0.0	0.08616	0.0	0.0	0.4785
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Campylobacteraceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00862	0.00279	0.00602	0.0	0.0	0.0	0.0	0.00885	0.00745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02065	0.0	0.0	0.0	0.0	0.0	0.00486	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Cardiobacteriales.f__Cardiobacteriaceae	0.00017	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae	0.0	0.0353	0.0	0.00566	0.10986	0.65604	22.6522	0	0.1473	18.49638	0.41749	0.00497	0.0033	0.01419	0.19125	0.10768	0.02239	0.11154	0	9.05434	0.08969	75.13069	0.12849	0.01588	0	14.75019	37.43803	1.02101	0.03179	37.98368	0	0.23222	0	0.62078	0.1565	25.37918	0.03009	7.20234	0.37778	11.13721	0.56927	1.97564	0.41703	0	0.04757	1.40681	14.64053	0.46771	0.00124	0.35706	0.00322	0.16154	0	17.6755	0.24421	0.01578	25.22979	1.38096	0.11088	9.49884	4.69476	1.06739	0.00709	0.0023	0.0	50.11752	0.01158	0.98244	0.14019	5.50674	0	0.18421	0	1.53176	0	0.01736	14.18986	0.19753	1.36161	0.0	0.75261	0.0531	0.00126	7.95278	0.54551	0.09856	2.11449	0.00426	92.27447	0.45972	21.41425	0.55685	4.10473	0.13679	0.03469	0	1.26984	0.00261	0.23169	0.17232	3.13107	0.0544	0.0	0.07872	0.09505	0.40788	0.46225
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Hafniaceae	0.15446	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44925	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.29088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05431	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Morganellaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01259	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pasteurellales.f__Pasteurellaceae	0.09785	0	0.00582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.35508	0.0	0.0	0	0.0	0.0006	0.0394	0.0	0.0	0.03573	0.0	0.0	0.0	0.0	0.0	0.00152	0.0	0.00133	0	0	0.0	0.21626	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0247	0.0	0.0	0.0	0.0	0.0	0.00233	0.0	0.0	0.0	0.01963	0.0	0.04668	0.0	0.07793	0.0	0.0	0.00549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.00068	0.0018	0.0	0	0.00126	0.00432	0.0	0.01599	0.04033	0.00882	0.0	0.97977	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.69552	0.04067	0.0	0.0	0.02187	0.0	0.00871	0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Pseudomonadales.f__Moraxellaceae	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0368	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Xanthomonadales.f__Xanthomonadaceae	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.00156	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.01718	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0
