dataset_name	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015
study_condition	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	CRC	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	CRC	CRC	CRC	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	control	control	control	control	control	control	control	control	CRC	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	control	CRC	CRC	CRC
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_Family_XIII_Incertae_Sedis	0.00443	0.0	0.00873	0.01908	0.00165	0.0	0.00754	0.0	0.0	0.00052	0.0	0.0	0.0	0.01172	0.0	0.01711	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00437	0.0	0.09224	0.0	0.01827	0.00132	0.00206	0.0	0.02654	0.0	0.0	0.02046	0.0	0.02432	0.0	0.00622	0.0	0.00214	0.00595	0.0	0.0	0.0	0.00642	0.0	0.0	0.0	0.0	0.00135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00456	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00772	0.0	0.00412	0.00726	0.0	0.01261	0.08684	0.00338	0.0	0.0	0.0	0.0	0.00344	0.0	0.0	0.0	0.00283	0.00239	0.0	0.0	0.0	0.00381	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00581	0.0	0.02327	0.0	0.00498	0.15109
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified	0.16757	0.10758	0.0	0.0	1.14432	0.03152	2.26604	0.0	0.00469	0.01156	0.0	0.00172	0.01651	0.01964	0.01043	0.15193	0.12062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00804	0.09061	0.05645	2.6943	0.0	0.0	0.0	0.30832	0.00119	0.03976	0.006	0.0657	0.94731	0.01506	0.08954	0.0	0.00902	0.0	0.02655	0.01326	0.00591	0.00613	0.61233	0.0143	0.00019	0.0	0.0468	0.03804	0.0	0.0	0.04797	0.97894	0.0	0.0	0.0	0.07565	0.10652	0.0	0.17842	0.53578	0.00633	0.85822	0.08833	0.0	0.29341	0.04625	0.1371	0.0	0.0943	0.08035	0.0281	0.01149	0.00076	0.0	0.00243	0.0398	0.2561	0.07876	0.0	0.03005	0.07495	0.0	0.09945	0.09326	0.03628	0.01773	0.18313	0.08125	0.01072	0.02973	0.0	0.06485	0.05693	0.03276	0.0	0.0025	0.20652	0.0	0.0	1.6112	0.0	0.06216	0.60991	0.01655	0.02801	0.22669	0.01636	0.0	0.02536	0.74905	0.0	0.02656	0.05283	0.21284	0.01472	0.0	0.0	0.02128	0.0	0.0	0.00118	0.09921	0.03016	0.00913
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Eubacteriaceae	2.69865	18.45345	10.26227	5.47389	16.94046	0.37779	36.80209	12.82104	1.5229	5.22938	4.76967	16.01892	15.66855	0.58022	0.07252	0.94455	1.16701	3.90644	0.29208	0.01836	4.37687	0.32095	11.08194	7.06544	0.51543	0.00517	1.39017	6.04751	2.70284	1.34381	4.53024	0.71235	9.80688	0.36275	0.42116	1.74592	14.44683	20.49213	4.17162	2.94236	3.92992	46.05009	0.81658	25.46429	10.41967	4.59886	17.66845	7.0737	2.96724	0.17584	10.40375	0.22768	5.95942	2.98033	2.31575	4.23551	0.00393	2.83045	0.02426	0.9629	29.50095	7.9077	3.34699	53.86439	2.45739	13.29942	4.40499	34.49906	16.8879	0.90132	1.25285	15.36861	50.31129	10.69805	13.01725	1.34322	23.3754	5.34178	18.65554	4.43834	7.45142	2.97316	20.08511	7.73709	8.78306	9.51487	5.72512	12.17113	23.28118	20.6997	24.73417	5.74379	3.89658	0.02874	0.14433	38.43379	0.83422	7.97054	0.04736	7.85722	2.55054	7.68902	0.0	2.4215	0.25389	10.01138	2.38755	18.85256	11.57551	0.90093	5.88376	0.87172	11.03179	1.10079	0.0	8.72688	0.37271	8.76819	3.80476	3.98417	0.77865	1.23578	4.10954	7.74628	3.17108	19.09135	21.92712	0.16593
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae	10.68833	10.0023	8.05243	10.45204	8.40417	7.73301	4.07923	4.77557	15.15361	6.62299	3.59339	2.32012	5.12452	20.45478	17.99128	26.8585	20.29058	3.94292	12.64164	6.23922	5.58456	13.46557	7.41248	3.78002	5.7642	18.23534	6.64951	7.4204	63.79533	1.82675	31.21031	10.5543	48.69708	26.21821	4.86771	25.81045	8.3277	2.9527	14.94649	59.46173	11.27262	10.53461	18.0034	17.99373	28.03608	6.31225	7.23276	35.16849	13.51622	1.82108	27.92258	6.50814	11.10573	18.06571	10.27177	20.27988	7.40498	12.5192	0.61605	15.06863	20.5603	35.78205	8.86799	12.32443	22.90962	22.37505	11.63699	11.35761	14.55639	10.93004	10.64396	7.5274	19.81018	14.39172	23.61743	10.26677	34.93457	42.01836	19.00338	14.95973	4.74329	16.17986	8.23856	19.1921	25.81259	22.65451	3.40587	10.70364	8.40318	22.18428	10.63759	23.33404	25.42203	41.70797	10.17833	13.41935	4.98191	16.57947	18.63831	17.29335	14.6504	29.4206	36.89417	9.12763	6.28359	9.00236	7.17911	7.34581	2.49767	6.55373	4.81197	15.32421	11.91964	6.77127	8.40442	3.62543	1.63396	5.64982	20.17419	21.83797	19.22688	12.08003	24.63228	50.78682	22.53174	5.59099	30.88152	14.88431
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae	1.05127	0.15274	0.31204	0.01158	1.42583	0.10329	0.0	0.0	0.22043	0.10203	0.0	0.27665	0.56328	0.01706	0.0	0.0	0.39413	0.09856	0.0	0.0	0.00298	0.0	0.31653	0.06767	0.0	0.0	0.16684	0.07461	0.0	0.00314	0.00319	0.0	0.00111	0.75136	0.0	1.35272	0.00129	0.69041	0.36095	0.0	0.79603	0.0	0.23554	0.0097	0.07977	2.11946	0.17436	0.27378	0.0	0.0	0.42822	0.14287	0.0	0.0	0.41733	0.8382	0.4951	0.08603	0.0	0.20027	0.02871	0.3915	0.94441	0.16175	0.16597	0.0	0.07888	0.00492	0.41261	0.09926	0.60322	0.07564	0.09754	0.0	0.25822	0.0159	0.0	0.08671	0.0	0.0	0.41166	0.82834	0.48879	2.12775	0.0	0.04432	0.75172	0.45992	2.7216	1.34861	0.30141	0.29597	0.17774	0.0	0.0	0.0	1.7614	0.33184	0.0	0.09824	0.9061	0.1932	0.0	21.84129	0.00669	0.89642	0.64314	0.00216	0.0	4.07772	0.67433	0.68254	1.37132	0.56567	0.65292	0.01111	0.0	0.03839	0.8795	0.0	0.04073	0.0	0.00114	0.48128	0.03579	0.15255	0.55782	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae	0.78298	0.23854	0.39586	3.33257	0.24163	0.00122	0.15667	0.2972	0.00241	0.0	0.0	0.00101	0.0	0.02218	0.15763	0.00678	0.0	0.0067	0.0	0.22457	0.00357	0.00178	0.05092	0.0008	0.0281	0.19099	0.81897	0.01787	0.08559	0.00168	2.1471	0.02057	0.1072	0.0	0.03213	0.00033	0.08007	0.19588	1.99001	0.2408	0.0	2.23236	0.03771	0.00115	0.36427	0.30113	0.01314	0.01312	0.00263	0.02045	0.00809	0.00527	0.07194	0.00681	0.0	0.01998	0.14805	0.0	0.00041	0.03694	0.32953	0.03435	0.0	0.04501	0.11788	0.15969	0.30846	0.00243	0.151	1.80566	0.0	0.02832	0.59255	0.00721	0.00134	0.0	0.15861	0.01193	0.03178	0.00696	0.01674	0.0123	0.0	0.0	0.01721	0.00099	0.0	0.04635	0.0	0.0	0.30178	0.01473	0.00623	0.41022	0.0	0.19525	0.04389	0.00466	0.03348	0.86	0.07653	0.08462	0.0	0.17125	0.0	0.02396	0.13339	0.32765	0.0284	0.01752	0.02541	0.11039	0.00137	0.73916	0.09467	0.02427	0.03	0.07737	0.71992	0.13553	0.14963	0.0	0.07134	0.0	0.00038	0.00278	0.0	0.20798
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae	5.84691	7.97952	1.85938	36.06895	7.84913	4.37837	22.34582	1.89183	0.44143	2.93179	5.28552	3.78174	11.37004	20.93568	2.35118	33.01056	7.87299	2.08997	0.56352	4.80412	3.80005	7.32664	3.41948	4.51385	15.67868	5.98613	23.11581	10.86137	3.59091	2.40474	9.10808	5.53377	13.55811	9.16412	3.49641	6.91765	24.15746	2.57087	13.34733	11.07988	6.56895	15.35002	5.95051	20.78246	34.87216	15.61363	11.95802	31.6271	1.11612	0.08863	19.87352	4.49504	4.96969	19.39964	32.81593	18.18454	3.21275	23.79567	0.02271	6.02661	30.43412	19.20868	3.95121	4.54357	6.64518	47.80055	27.38137	36.1809	15.16612	32.71205	10.52746	23.01148	8.32073	12.09022	17.70735	4.76318	10.48807	16.75925	17.10329	7.44783	8.84493	24.33528	5.32605	6.87172	12.98611	9.60462	5.02697	9.15535	16.40472	2.2456	21.06933	7.8234	17.40339	11.96565	0.07428	22.92597	19.88831	6.06879	5.37297	33.21782	21.25266	22.38843	10.49032	17.60449	4.24628	9.89506	5.37935	6.11972	17.26961	8.70703	9.38948	8.72874	8.20268	30.04999	1.71574	5.1207	3.67705	2.29454	17.5626	13.13243	17.0132	7.40511	8.30192	24.82048	45.14408	9.7409	22.24139	3.40446
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae	0.41677	0.34005	1.18447	1.01063	0.24566	0.11589	0.12036	1.04364	0.01878	0.10965	0.00071	0.01945	0.28784	0.57605	1.34139	1.94863	0.36872	0.17206	1.12898	0.14895	0.02131	6.4621	0.03488	0.01615	0.1543	1.21572	6.11708	1.39351	0.58693	0.04545	0.08087	0.9312	0.13053	0.09027	0.64728	0.53843	0.09869	0.06268	0.62473	2.4628	0.07008	0.11845	0.02357	0.08218	1.89358	0.65806	0.28751	1.27678	0.05498	0.0124	2.317	0.16701	1.29601	0.14231	0.45269	0.34294	1.10672	0.02768	0.00164	0.59451	0.10754	0.61185	0.00685	0.44931	0.54538	0.30836	0.1076	0.19949	0.04402	6.43491	0.11268	0.11118	0.32942	1.17572	0.00205	0.13446	0.30919	2.6475	0.45703	0.16007	0.1189	0.0408	0.25361	0.60702	0.08669	0.05384	0.0976	0.12865	1.6672	0.02172	3.07576	0.00173	0.04936	0.08575	0.99659	0.17059	0.47822	1.52962	2.4911	0.83299	0.03929	0.02526	0.51132	2.05783	0.0451	0.11632	0.52232	0.53283	0.0819	3.6311	0.00314	0.08567	0.21898	5.80238	0.80834	0.21005	0.39822	0.16349	0.32755	0.8099	0.47223	0.04812	0.59677	0.04599	0.33016	0.17158	0.03137	0.6381
k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified	1.96709	3.24944	0.09995	3.70953	2.70428	2.74742	0.05008	0.21322	0.3415	0.47739	0.0	0.46854	0.59036	0.14387	0.04781	0.35135	2.1613	0.17863	0.0	0.0	0.00955	0.0	0.00407	0.00208	0.25414	0.0	3.78683	4.66549	0.0	0.08731	0.01461	2.15193	0.02815	1.18353	0.13904	0.06081	5.8202	0.43923	1.11932	0.0	1.04312	1.00096	0.0	0.56746	0.14601	2.0549	0.35412	0.87886	0.0	0.00381	0.63492	0.08011	0.0	0.0	0.51557	0.09947	0.0	0.01519	0.0	2.39919	0.89424	0.275	2.32322	0.75647	0.20046	0.02905	1.66447	0.46151	0.9174	2.14836	0.42426	0.20544	3.39169	0.0	0.22253	0.02949	5.36254	0.50967	0.0	0.0	0.0091	0.76221	0.96776	1.92659	0.12714	0.35559	0.04759	0.89106	1.89988	0.35173	4.61037	0.11695	0.02533	0.01856	0.0	0.0	3.0227	1.10763	0.0	1.74639	0.34816	0.55741	0.0	0.44575	0.02123	4.22942	5.19613	0.66627	4.12807	3.44254	0.87811	0.22566	0.1184	0.14618	0.0	0.19126	2.22177	0.37712	4.18486	0.00761	0.35238	0.0	0.12754	0.38211	6.09085	1.79712	0.74737	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae	2.50953	0.40088	0.11835	1.24682	1.48044	0.04312	0.36727	0.72451	0.0062	1.60321	0.0	0.00815	0.30201	1.28567	21.12474	0.04993	1.37943	1.02062	0.71004	0.0005	0.17416	12.79187	0.54698	0.07058	0.77416	0.10515	0.08368	2.72186	0.1178	3.09732	0.01909	0.05056	0.34622	5.50901	0.0	0.53596	0.74912	1.90792	1.97915	0.30715	4.5777	0.11411	4.71036	1.3104	0.0563	0.0972	1.94021	0.42176	2.39383	0.02271	0.1977	0.31334	0.0	0.0	0.19591	1.54462	2.03902	2.67022	0.962	0.99551	0.07747	2.457	0.6865	1.32918	2.64977	0.00068	0.00034	2.11983	0.0	0.32545	1.39832	0.06505	0.03557	0.97988	0.52909	2.5446	0.61503	0.03424	0.29605	0.05248	0.16469	0.7122	0.03785	5.55404	1.01436	0.76435	1.78734	1.702	0.05077	1.44941	2.5856	0.59284	9.51203	0.0	0.0	0.08792	0.70673	0.22889	0.01832	1.75693	0.53291	2.01329	0.0	1.43637	3.22593	0.55508	0.79323	0.43359	0.0	2.16075	0.47791	1.86717	1.66718	0.57496	1.33848	1.33833	1.40298	0.91451	4.01403	3.44401	1.76419	0.7537	3.46774	0.81988	0.0	1.53574	0.04312	3.76096
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae	0.09577	0.01366	0.32077	0.0	0.01653	0.0	0.0	0.00759	1.14153	0.0	0.0114	1.07624	1.45516	4.11506	0.04992	0.0	0.0	0.0	2.75421	0.0	8.02286	0.0	6.94494	0.00881	0.60089	0.0	0.0	1.30668	0.0	1.43215	0.05968	0.0	6.23614	0.00574	0.0	3.43462	0.0	0.0	0.77077	0.0	0.80482	0.18861	22.45637	0.0	0.00032	0.0	2.81939	0.0	0.00855	0.2178	0.0	0.0	0.0	0.0	0.0	2.78785	0.0	0.0	0.14826	0.02939	0.0	3.74137	0.0	0.13139	0.0	0.0	0.0	1.02385	1.86067	0.0	0.0	0.25393	0.0	0.0	0.0	3.17929	0.0	0.0	7.1291	0.05058	0.12384	0.0047	1.92471	0.0	0.0	0.23506	0.0	0.0	0.002	0.0	0.0	0.22062	2.08331	0.0	0.0	0.00124	0.0	0.0	0.32869	0.0	0.0	0.04293	0.09067	0.0	1.97778	0.0	0.0	1.7508	0.0	0.41185	0.0	0.0	0.56022	0.06224	0.0	0.0	0.0	0.0	0.53586	4.66909	0.2544	0.0	0.27443	0.0	0.0	1.37039	0.09406	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae	0.33365	0.52018	0.20106	0.19219	1.34467	0.00321	0.00548	4.33634	0.02349	0.57705	3.51308	4.78365	0.02628	0.65821	1.31732	0.08781	0.02079	0.0	0.05342	6.9586	0.27259	0.24889	0.36617	0.738	1.06403	4.05882	0.82745	1.24272	0.15372	3.73536	3.15426	17.56145	3.59358	1.37075	0.00686	6.12417	0.00491	0.44214	5.46341	0.06253	0.88063	0.22099	0.0	6.30951	10.38215	0.00596	1.38289	0.05364	1.11173	0.09312	0.02689	6.79244	5.17024	38.09865	0.00031	2.87329	0.73647	0.04379	0.00103	0.35086	0.00387	0.12229	5.47036	0.27282	0.10759	0.30062	0.73274	0.45614	7.49237	0.37963	0.18769	7.31517	2.81454	0.74479	0.06805	0.0	0.0	7.65331	5.09325	0.58494	3.10773	2.82275	7.77876	0.0	0.10169	4.67198	0.30374	0.27039	0.00192	0.0	1.56369	1.81812	5.49788	0.42954	2.079	0.27607	0.00304	0.12539	12.87175	0.453	0.00974	2.9055	15.57352	0.0	1.08953	1.33981	0.06463	0.31993	0.0	2.27723	4.69848	0.0505	0.21201	0.06086	0.63573	0.02714	0.04197	0.08853	0.79879	7.11173	0.07225	8.72248	0.11975	0.0	0.0089	16.1966	2.16604	0.058
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae	1.4411	0.53082	2.03016	1.43195	0.41236	0.00646	0.00371	0.25075	0.0	0.00253	0.0	0.00425	0.00172	1.03801	0.0	0.00952	0.0	0.10013	0.0	0.0083	0.0	0.0004	0.13464	0.00037	0.0	0.0	8.14285	0.0175	0.01508	0.0	0.00897	0.05331	0.0	0.0027	0.0	0.0	0.0	1.28012	4.15342	0.0	0.0	0.4964	0.29564	0.0	0.0	0.00078	0.10255	0.0	0.0	0.0007	0.0	0.0	0.0	0.0	0.0	0.0	0.01684	0.0	0.00018	0.0133	0.0	0.0	0.0	0.0	0.0	0.0	0.00232	0.0	0.0	2.13029	0.0	0.0	0.0	0.0	0.00719	0.0	0.0	0.0	0.0	0.0	0.00907	0.0	0.0	0.0	0.0	0.0	0.0	0.00224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051	0.27975	0.0	0.01596	0.0	0.0061	0.0	0.0	0.0	0.0	0.0	0.23588	0.29494	0.0	0.10156	0.0	0.0936	0.07654	1.3146	0.03169	0.05802	0.25909	0.00273	1.07481	0.00349	0.0	0.01174	0.01549	0.0	0.0	0.0	0.0	0.10842
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellia_unclassified.f__Tissierellia_unclassified	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae	0.0	0.40064	0.07395	0.0272	0.0	0.0	0.0	0.35092	0.27816	0.05461	0.00553	0.0	0.0	2.55088	0.01697	0.0	0.0	0.0	7.67761	1.61452	0.00981	0.0	0.09836	0.0	0.00356	0.05638	0.23877	0.0	0.01821	1.07923	0.00866	0.10639	0.0	0.05955	13.92729	0.0	0.00396	0.18199	1.0836	0.02676	0.00111	0.05178	6.11701	0.0014	0.0	0.0	0.37931	0.0	0.01657	0.0	0.0	0.0	1.8804	0.0	0.0	0.0	2.45642	0.0	0.0	0.00058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08682	0.0	0.0	0.0	0.20936	0.92932	2.40636	0.0	0.0	0.01127	0.00494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13907	0.0	0.0	0.00839	0.01813	0.58849	0.0	0.14741	0.0	0.00529	0.0	0.0	1.38331	0.0199	0.3751	1.05465	0.0	0.3196	0.0	0.19737	0.13637	0.28247	1.12733	0.48756	0.02672	0.62741	0.8	0.06466	0.09885	0.09393	0.0	0.0	0.0	0.00483	0.10578	0.83844
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Leptotrichiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Lentisphaerae.c__Lentisphaeria.o__Victivallales.f__Victivallaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00231	0.0	0.00554	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00038	0.0	0.0	0.00281	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01677	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Burkholderiaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00036	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.86242	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01018	0.0	0.0	0.0	0.0	0.0	0.0	0.0
