Organism	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human	human
k__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus	0.0	0.000741839762611276	0.0029910269192422725	0.0	0.006345177664974619	0.0	0.0	0.00048567265662943174	0.0	0.0	0.0	0.0010834236186348862	0.0	0.0013080444735120995	0.002806361085126286	0.0	0.0	0.0	0.0018066847335140017	0.0023752969121140144	0.002331002331002331	0.0	0.0	0.00047596382674916705	0.0006968641114982578	0.0	0.0005353319057815846	0.009128630705394191	0.0	0.0004591368227731864	0.052781161185546085	0.0	0.0	0.012949640287769782	0.007640878701050621	0.0	0.0	0.03133333333333333	0.0	0.0	0.0	0.0005149330587023687	0.0008576329331046312	0.0004127115146512588	0.0	0.0	0.0	0.0004860267314702309	0.0005906674542232723	0.002108814846056516	0.0	0.0009179926560587514	0.0	0.00025614754098360657	0.018106570098292807	0.0008903398130286394	0.0002352387673488591	0.0013579860022981303	0.001194267515923567	0.0	0.0036374217954313983	0.03220779220779221	0.0	0.0004970673029128144	0.0	0.0027100271002710027	6.330716637123322e-05	0.00012978585334198572	0.0030963746613340212	0.0006291286568103177	0.0	0.0	0.0003808073115003808	0.0	0.0008760402978537013	0.0034295513003715352	0.0	0.0	0.0	0.00033478406427854036	0.0004130524576621231	0.008280430582390284	0.0	0.0003757985719654265	0.002834008097165992	0.013277428371767994	0.0010813148788927337	0.0	0.0011049723756906078	0.0	0.0	0.0002874389192296637	0.006777363605557438	0.002342419080068143	0.0	0.0	0.0	0.0	0.009638554216867469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003322259136212625	0.0	0.0	0.0	0.0035545023696682463	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__;g__	0.03754940711462451	0.05415430267062315	0.0019940179461615153	0.004044489383215369	0.0	0.03387533875338754	0.0	0.0	0.0006718172657037286	0.027184466019417475	0.0	0.0021668472372697724	0.0	0.0006540222367560497	0.02291861552853134	0.0	0.046632124352331605	0.038002980625931444	0.0	0.009897070467141727	0.0606060606060606	0.0	0.033482142857142856	0.042360780580675876	0.014634146341463414	0.0	0.009635974304068522	0.027385892116182572	0.0045662100456621	0.0032139577594123047	0.001218026796589525	0.0005810575246949448	0.0	0.014388489208633094	0.07163323782234957	0.0	0.00040716612377850165	0.004	0.011452130096197891	0.022738038844149693	0.0	0.009268795056642637	0.0	0.0	0.004366812227074236	0.0	0.0	0.00024301336573511544	0.0	0.0008435259384226065	0.0	0.0	0.007031749414020882	0.0007684426229508197	0.0036213140196585617	0.0034129692832764505	0.0014114326040931546	0.0	0.0	0.0018821315139395365	0.00043649061545176777	0.006753246753246753	0.035696116669492975	0.007654836464857342	0.0	0.010840108401084009	0.002595593821220562	0.0018170019467878	0.0	0.06448568732305757	0.00700305261267732	0.0007836990595611286	0.0003808073115003808	0.0	0.0	0.01086024578450986	0.0	0.03083941605839416	0.0	0.03682624707063944	0.0076414704667492755	0.05106265525807343	0.005887483645878761	0.0026305900037579856	0.005263157894736841	0.001397624039133473	0.012326989619377162	0.009942881320076159	0.051381215469613266	0.0008795074758135445	0.010553337136337706	0.0002874389192296637	0.0	0.00021294718909710392	0.0028328611898017	0.0	0.0	0.05604719764011799	0.0014457831325301205	0.023255813953488375	0.0	0.0010885341074020319	0.0081374321880651	0.0	0.0	0.0008264462809917355	0.0014820303816228233	0.0	0.00583904544300584	0.0	0.04432855280312907	0.0059241706161137445	0.0	0.0013477088948787063
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiaceae_1;g__Clostridium_sensu_stricto	0.001976284584980237	0.000741839762611276	0.0004985044865403788	0.004044489383215369	0.0	0.008130081300813009	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.013734466971877043	0.0009354536950420954	0.0	0.0	0.0	0.00045167118337850043	0.0	0.0	0.0009555661729574773	0.004464285714285714	0.00809138505473584	0.0	0.0018214936247723133	0.0	0.0	0.005870841487279843	0.0	0.0020300446609825416	0.0	0.0	0.0	0.0038204393505253103	0.0	0.0	0.0	0.0009161704076958314	0.0009474182851729038	0.0	0.0	0.0	0.0008254230293025176	0.0017467248908296944	0.0	0.001643115346697338	0.0	0.0	0.0	0.0444277108433735	0.0	0.0029831664180694647	0.0	0.0	0.0	0.0002352387673488591	0.001880288310874334	0.0	0.0	0.0	0.0	0.005765643547566559	0.00019882692116512577	0.0	0.002391200382592061	0.0	0.0028552887735236857	0.0024512966068894336	0.0	0.0003591309032142216	0.0	0.0	0.0	0.0004380201489268506	0.0002857959416976279	0.0	0.002372262773722628	0.0018523418893887271	0.00033478406427854036	0.0012391573729863693	0.0	0.0008722197993894462	0.005636978579481398	0.0004048582995951417	0.0010482180293501049	0.006055363321799308	0.0004231013327691982	0.0027624309392265197	0.003518029903254178	0.003993154592127781	0.0002874389192296637	0.0	0.0	0.0	0.0007870916961826052	0.002398081534772182	0.0	0.002891566265060241	0.004651162790697674	0.004194128220491312	0.000362844702467344	0.0	0.0	0.0	0.028512396694214875	0.0	0.0	0.0	0.0	0.002607561929595828	0.001184834123222749	0.00031665611146295124	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XIII;g__	0.0	0.0	0.0	0.0	0.0	0.0027100271002710027	0.0	0.0	0.0	0.005825242718446602	0.0	0.0	0.0	0.0	0.0	0.0005586592178770949	0.0051813471502590676	0.0	0.0	0.000791765637371338	0.0	0.0	0.002232142857142857	0.0009519276534983341	0.0	0.0009107468123861566	0.0	0.0	0.001304631441617743	0.0	0.0	0.0	0.0	0.0	0.0009551098376313276	0.0	0.0	0.0	0.0009161704076958314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001687051876845213	0.0	0.0	0.0012784998934583422	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009326776326945904	0.0	0.0	0.0003188267176789415	0.00012661433274246644	0.00012978585334198572	0.0	0.0006291286568103177	0.0	0.0	0.0	0.00039984006397441024	0.0	0.0	0.0	0.0	0.0	0.0	0.00020652622883106156	0.0	0.0004361098996947231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029498525073746312	0.0	0.0	0.0	0.0	0.0009041591320072332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XIII;g__Anaerovorax	0.0009881422924901185	0.0	0.0004985044865403788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004677268475210477	0.0	0.0	0.0014903129657228018	0.00045167118337850043	0.0	0.0	0.0	0.0011160714285714285	0.0019038553069966682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00040716612377850165	0.0	0.001374255611543747	0.0	0.0	0.0005149330587023687	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011763321962122103	0.0	0.00017316017316017316	8.478887569950823e-05	0.0	0.0	0.0	0.001139528994682198	0.00012978585334198572	0.0	0.00031456432840515884	0.0	0.00026123301985370953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013391362571141614	0.0004130524576621231	0.0	0.0	0.0	0.0	0.0	0.0	0.0002115506663845991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0014749262536873156	0.0	0.0	0.0	0.0	0.0009041591320072332	0.0	0.0	0.0	0.0	0.0	0.0007616146230007616	0.0	0.0469361147327249	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Clostridiales_Incertae_Sedis_XIII;g__Mogibacterium	0.0009881422924901185	0.0	0.0	0.0010111223458038423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0018709073900841909	0.0	0.036269430051813475	0.0	0.0	0.000395882818685669	0.0	0.0	0.005580357142857143	0.0	0.0	0.0	0.0	0.0008298755186721991	0.0006523157208088715	0.0	0.0	0.0	0.0	0.0	0.0019102196752626551	0.0	0.0	0.0	0.001374255611543747	0.0028422548555187117	0.0	0.0020597322348094747	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004261666311527807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00042394437849754114	0.0	0.0	0.00015941335883947074	6.330716637123322e-05	0.0	0.0	0.0	0.0	0.0	0.0003808073115003808	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011040574109853713	0.0	0.0	0.0	0.0010482180293501049	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__	0.06422924901185771	0.06602373887240355	0.016450648055832504	0.015166835187057632	0.07741116751269035	0.01897018970189702	0.035211267605633804	0.032540067994171924	0.03191132012092711	0.036893203883495145	0.004201680672268907	0.016251354279523293	0.0014992503748125937	0.021582733812949638	0.07015902712815715	0.017318435754189947	0.008635578583765112	0.01937406855439642	0.03523035230352304	0.06809184481393508	0.023310023310023312	0.007644529383659818	0.02901785714285714	0.02427415516420752	0.0397212543554007	0.011839708561020039	0.04336188436830833	0.010788381742738589	0.005218525766470972	0.011937557392102846	0.0032480714575720666	0.013945380592678676	0.002770083102493075	0.016546762589928057	0.017191977077363897	0.005663048607833884	0.008957654723127036	0.02133333333333333	0.11452130096197892	0.017053529133112273	0.00024437927663734115	0.007723995880535531	0.0025728987993138934	0.02063557573256294	0.004366812227074236	0.011513157894736843	0.01774564574433125	0.011421628189550427	0.07324276432368576	0.01897933361450865	0.006777108433734939	0.018665850673194616	0.043895163008736415	0.008452868852459017	0.01189860320744956	0.03160706336251669	0.03528581510232886	0.015355687872140396	0.016719745222929936	0.024820609340077637	0.01178524661719773	0.017316017316017313	0.012209598100729187	0.04563077840739636	0.0009823182711198428	0.007811254583134067	0.044315016459863285	0.021025308241401686	0.007998967875112888	0.04561182761874805	0.005027832644999102	0.07680250783699061	0.008377760853008379	0.0059976009596161535	0.016644765659220323	0.023435267219205493	0.013829436944352982	0.07226277372262774	0.0386345594072506	0.013391362571141612	0.02870714580751755	0.022909191277946453	0.008068033144352378	0.010522360015031942	0.030769230769230764	0.006988120195667364	0.013624567474048442	0.01713560397715253	0.021546961325966847	0.011433597185576076	0.006560182544209926	0.006036217303822938	0.006099627245001694	0.0760221465076661	0.003777148253068933	0.01652892561983471	0.015587529976019185	0.0029498525073746312	0.004337349397590361	0.01581395348837209	0.011983223487118035	0.0043541364296081275	0.0054249547920434	0.006724949562878278	0.003216911764705882	0.006611570247933884	0.006669136717302705	0.018272425249169437	0.003554201574003554	0.007271815446339017	0.00651890482398957	0.0035545023696682467	0.008866371120962635	0.008086253369272238
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Anaerostipes	0.0	0.000741839762611276	0.0	0.0	0.01903553299492386	0.0	0.00024283632831471587	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008120178643930166	0.0	0.0	0.0	0.0	0.0	0.00040716612377850165	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002055921052631579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014838996883810655	0.0	0.0	0.0	0.0	0.0	0.0005194805194805195	0.0	0.00019882692116512577	0.0	0.0	6.330716637123322e-05	0.00012978585334198572	0.0	0.0	0.001616089064463997	0.0	0.0	0.0007996801279488205	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003935458480913026	0.0	0.0	0.0	0.0	0.0	0.000362844702467344	0.0	0.0	0.0	0.0	0.0003705075954057058	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Blautia	0.021739130434782605	0.015578635014836792	0.0164506480558325	0.027300303336703743	0.0647208121827411	0.006775067750677507	0.012627489072365224	0.005342399222923749	0.026872690628149138	0.005825242718446601	0.004201680672268907	0.004333694474539545	0.0007496251874062968	0.004578155657292349	0.007483629560336765	0.007821229050279328	0.0069084628670120895	0.01937406855439642	0.006323396567299007	0.00989707046714173	0.009324009324009324	0.004777830864787387	0.037946428571428575	0.013326987148976677	0.0313588850174216	0.0018214936247723133	0.006959314775160599	0.0033195020746887966	0.0019569471624266144	0.011019283746556474	0.006496142915144133	0.005810575246949448	0.0034626038781163434	0.005035971223021582	0.02101241642788921	0.001415762151958471	0.008143322475570033	0.007333333333333332	0.0018323408153916628	0.005210800568450971	0.002932551319648094	0.005149330587023687	0.0038593481989708405	0.0016508460586050352	0.0034934497816593887	0.007401315789473683	0.008051265198816958	0.01287970838396112	0.09509746012994685	0.005061155630535639	0.0007530120481927711	0.010709914320685434	0.008523332623055614	0.010758196721311475	0.0036213140196585617	0.010832467725181778	0.003763820277581745	0.025801734043664468	0.003980891719745223	0.004234795906363958	0.0027644405645278628	0.005367965367965368	0.006867898931660167	0.013420817178645992	0.0019646365422396855	0.004622987406344653	0.009812610787541148	0.009733939000648933	0.001419171719778093	0.016671909405473417	0.03106482312803017	0.02951933124346917	0.003427265803503428	0.001599360255897641	0.0030661410424879547	0.011717633609602745	0.01481725386894962	0.005291970802919709	0.010584810796507015	0.007365249414127886	0.007228418009087153	0.012144631520839083	0.005669428696031401	0.001503194287861706	0.005263157894736841	0.009783368273934313	0.0028114186851211074	0.0012693039983075946	0.027071823204419886	0.0	0.0017113519680547634	0.0022995113538373095	0.0037275499830565916	0.0006388415672913118	0.004721435316336167	0.005116096025186934	0.003597122302158273	0.004424778761061947	0.004819277108433735	0.0074418604651162795	0.007789095266626723	0.006531204644412192	0.0018083182640144665	0.020174848688634835	0.0013786764705882352	0.016528925619834708	0.006298629121896998	0.03953488372093024	0.017263264788017263	0.0050150451354062184	0.002607561929595828	0.030805687203791465	0.011082963901203294	0.005727762803234501
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Butyrivibrio	0.0	0.0	0.0	0.0010111223458038423	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008298755186721991	0.0	0.005509641873278237	0.0	0.0	0.0006925207756232687	0.0	0.0	0.0	0.0	0.0	0.0	0.0018948365703458077	0.0	0.0010298661174047373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004261666311527807	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016957775139901646	0.0	0.0	0.000637653435357883	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007996801279488205	0.0	0.0	0.0	0.0	0.0	0.0	0.0004130524576621231	0.0002760143527463428	0.0	0.0	0.006882591093117409	0.00034940600978336826	0.00021626297577854672	0.0	0.0	0.0	0.0	0.0	0.0	0.00021294718909710392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVa	0.0009881422924901185	0.002225519287833828	0.005483549351944167	0.006066734074823053	0.03299492385786802	0.005420054200542005	0.004371053909664886	0.006313744536182613	0.0050386294927779645	0.000970873786407767	0.0	0.0032502708559046583	0.0	0.007194244604316546	0.001403180542563143	0.019553072625698324	0.00863557858376511	0.008941877794336809	0.03613369467028004	0.00791765637371338	0.006993006993006993	0.008600095556617296	0.005580357142857142	0.0028557829604950024	0.0062717770034843206	0.0036429872495446266	0.018201284796573878	0.005809128630705394	0.0	0.007346189164370982	0.003248071457572066	0.0017431725740848342	0.002770083102493075	0.00935251798561151	0.0019102196752626551	0.0009438414346389807	0.0016286644951140066	0.003333333333333333	0.004580852038479157	0.0033159639981051635	0.001466275659824047	0.001544799176107106	0.0017152658662092624	0.004952538175815105	0.0008733624454148472	0.002055921052631579	0.0029576076240552087	0.006318347509113	0.27584170112226813	0.005904681568958245	0.0007530120481927711	0.006425948592411261	0.007884082676326445	0.008196721311475409	0.0015519917227108122	0.014838996883810653	0.002117148906139732	0.011595111250391726	0.0031847133757961785	0.0010586989765909893	0.0007274843590862796	0.003982683982683983	0.006783110055960659	0.007257182622527091	0.0030697445972495086	0.001115893511876295	0.0008229931628260319	0.0020765736534717714	0.002709327828667269	0.0037747719408619063	0.005746094451427545	0.00496342737722048	0.005712109672505712	0.004398240703718513	0.014892685063512922	0.00543012289225493	0.0032927230819888046	0.005474452554744525	0.0015877216194760519	0.0023434884499497826	0.0024783147459727386	0.0008280430582390285	0.001526384648931531	0.001503194287861706	0.008502024291497975	0.004891684136967156	0.0038927335640138406	0.0033848106621535857	0.0011049723756906078	0.0	0.0002852253280091272	0.0034492670307559644	0.0013554727211114877	0.002129471890971039	0.014164305949008499	0.003935458480913026	0.014388489208633094	0.0058997050147492625	0.0009638554216867469	0.0009302325581395349	0.0017974835230677054	0.00181422351233672	0.0	0.0	0.0009191176470588235	0.001652892561983471	0.002593553167839941	0.03189368770764119	0.0010154861640010156	0.0030090270812437314	0.001303780964797914	0.01066350710900474	0.004433185560481317	0.00033692722371967657
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Clostridium_XlVb	0.0	0.001483679525222552	0.0	0.005055611729019211	0.026649746192893405	0.005420054200542005	0.0	0.0024283632831471587	0.008061807188444743	0.001941747572815534	0.0	0.0	0.0	0.0	0.003274087932647334	0.020670391061452516	0.0	0.0	0.01084010840108401	0.004750593824228029	0.0	0.0	0.010044642857142856	0.0	0.011149825783972125	0.0009107468123861566	0.002676659528907923	0.004149377593360996	0.0006523157208088715	0.0	0.0028420625253755584	0.0	0.0006925207756232687	0.0	0.0	0.00047192071731949034	0.0008143322475570033	0.003333333333333333	0.0	0.0009474182851729038	0.0	0.0	0.012435677530017153	0.0	0.0	0.003700657894736842	0.001150180742688137	0.0	0.0017720023626698169	0.0008435259384226065	0.0007530120481927711	0.0	0.0004261666311527807	0.0030737704918032786	0.0005173305742369374	0.0005935598753524262	0.0002352387673488591	0.0	0.0031847133757961785	0.0010586989765909893	0.0	0.0	0.000763099881295574	0.005765980713788647	0.0	0.0	0.0008229931628260319	0.00012978585334198572	0.00012901561088891756	0.0012582573136206354	0.0	0.0007836990595611286	0.001904036557501904	0.00039984006397441024	0.0	0.0002857959416976279	0.0	0.0	0.0002646202699126753	0.0	0.0010326311441553077	0.001380071763731714	0.002180549498473615	0.0	0.0008097165991902834	0.00034940600978336826	0.00021626297577854672	0.0008462026655383964	0.0	0.00043975373790677223	0.0	0.0	0.0	0.0014906303236797273	0.0028328611898017	0.0003935458480913026	0.0	0.0	0.00048192771084337347	0.0	0.0	0.0	0.0	0.0	0.0	0.001652892561983471	0.0003705075954057058	0.006312292358803987	0.0027925869510027927	0.0022567703109327986	0.0	0.001184834123222749	0.0034832172260924636	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Coprococcus	0.013833992094861658	0.0	0.004985044865403789	0.005055611729019211	0.0	0.00948509485094851	0.00874210781932977	0.001942690626517727	0.0	0.012621359223300972	0.025210084033613446	0.004333694474539545	0.0	0.001962066710268149	0.0009354536950420954	0.0016759776536312849	0.0034542314335060447	0.005961251862891207	0.0013550135501355014	0.037608867775138555	0.08391608391608392	0.00047778308647873863	0.010044642857142856	0.06520704426463589	0.0027874564459930314	0.0	0.016059957173447537	0.0024896265560165973	0.009784735812133072	0.0	0.001218026796589525	0.035444509006391636	0.0	0.0014388489208633094	0.005730659025787966	0.0	0.018729641693811076	0.008666666666666668	0.001374255611543747	0.0018948365703458077	0.00024437927663734115	0.010813594232749742	0.0	0.0004127115146512588	0.0	0.0012335526315789473	0.000985869208018403	0.0	0.0	0.0012652889076339097	0.0	0.0024479804161566705	0.025569997869166847	0.002305327868852459	0.016554578375581996	0.0005935598753524262	0.0009409550693954364	0.0022981301577352973	0.0	0.0007057993177273262	0.00014549687181725592	0.0013852813852813853	0.0019501441410886894	0.0009941346058256288	0.0	0.0035070938944683568	0.013357812104330211	0.0018170019467878	0.004773577602889949	0.0025165146272412707	0.00448913629017777	0.0033960292580982234	0.0003808073115003808	0.0011995201919232307	0.0	0.003429551300371535	0.0016463615409944023	0.030474452554744527	0.0010584810796507012	0.0063608972212922665	0.016728624535315987	0.001380071763731714	0.0006541648495420846	0.004133784291619692	0.005668016194331984	0.009433962264150945	0.01838235294117647	0.0008462026655383964	0.0077348066298342545	0.00043975373790677223	0.0011409013120365088	0.0002874389192296637	0.0	0.0017035775127768314	0.012275731822474033	0.0	0.008393285371702638	0.004424778761061947	0.0019277108433734939	0.0027906976744186047	0.0	0.0	0.0027124773960217	0.004034969737726967	0.0	0.0008264462809917355	0.001852537977028529	0.007308970099667774	0.0002538715410002539	0.0	0.0	0.0	0.0	0.0010107816711590297
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Dorea	0.009881422924901184	0.001483679525222552	0.005483549351944167	0.008088978766430738	0.036802030456852784	0.005420054200542005	0.005342399222923749	0.0009713453132588635	0.004366812227074236	0.00970873786407767	0.004201680672268907	0.0021668472372697724	0.0007496251874062968	0.009156311314584695	0.0037418147801683817	0.0005586592178770949	0.0069084628670120895	0.0014903129657228018	0.0036133694670280035	0.005938242280285036	0.0	0.001433349259436216	0.008928571428571428	0.004283674440742504	0.0	0.0	0.0021413276231263384	0.0008298755186721991	0.0019569471624266144	0.0004591368227731864	0.0097442143727162	0.0005810575246949448	0.0006925207756232687	0.0007194244604316547	0.0038204393505253103	0.001415762151958471	0.005293159609120522	0.0013333333333333333	0.0018323408153916628	0.0023685457129322598	0.0007331378299120235	0.004119464469618949	0.0	0.0037144036318613287	0.0026200873362445414	0.002055921052631579	0.0036148537627341435	0.007047387606318347	0.004725339633786178	0.004217629692113032	0.0022590361445783136	0.0	0.0008523332623055614	0.003842213114754098	0.0036213140196585617	0.0	0.0039990590449306045	0.005118562624046799	0.0027866242038216563	0.0009410657569697683	0.0007274843590862796	0.0019047619047619048	0.006443954553162625	0.0030818172780594493	0.0014734774066797642	0.0035070938944683563	0.004811344644213724	0.004931862426995457	0.0007740936653335053	0.0034602076124567475	0.008798707128748428	0.0033960292580982234	0.0003808073115003808	0.0007996801279488205	0.001314060446780552	0.002286367533581023	0.0009878169245966413	0.00072992700729927	0.0023815824292140776	0.0023434884499497826	0.005989260636100785	0.003036157880209771	0.00021805494984736154	0.0011273957158962795	0.0020242914979757085	0.002795248078266946	0.0028114186851211074	0.0	0.005524861878453039	0.0	0.0008556759840273816	0.0002874389192296637	0.0006777363605557439	0.0008517887563884157	0.0	0.0	0.0	0.0014749262536873156	0.0014457831325301205	0.0027906976744186047	0.0	0.0	0.0009041591320072332	0.0013449899125756557	0.0	0.00041322314049586776	0.0007410151908114116	0.0	0.0	0.0	0.0	0.0	0.00031665611146295124	0.0006738544474393531
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Howardella	0.0	0.0	0.0	0.0	0.0	0.0027100271002710027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001403180542563143	0.0	0.0	0.0	0.0	0.0011876484560570072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00040716612377850165	0.0	0.021988089784699953	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025614754098360657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.478887569950823e-05	0.0	0.0	0.00015941335883947074	0.0003165358318561661	0.0	0.0002580312217778351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001824817518248175	0.0	0.0	0.0004130524576621231	0.0	0.0	0.0	0.0004048582995951417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021294718909710392	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Lachnospiraceae;g__Lachnospira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.004071661237785016	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003059975520195838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00019882692116512577	0.0	0.00047824007651841227	0.0	0.0	0.0	0.00031456432840515884	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005292405398253506	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009442870632672333	0.0027548209366391185	0.0	0.0	0.00048192771084337347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
