study_condition	NASH	NASH	NASH	NASH	H	H	NASH	H	H	NASH	NASH	NASH	H	H	H	H	H	H	H	H	H	NASH	NASH	NASH	NASH	H	H	H	NASH	NASH	NASH	NASH	NASH	NASH	NASH	NASH	NASH	NASH
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Ruminococcus	0.001486129458388375	0.0	0.00046279155868196966	0.0007327617791455998	0.0042973286875725904	0.024720670391061454	0.0007123070834982193	0.0429106975498728	0.0	0.027633069082672712	0.0	0.003912262698819908	0.023911118267450286	0.0005870611717740989	0.0701163726853546	0.004581358609794629	0.028745325218156488	0.0	0.048873019415309076	0.003497292418772563	0.01821493624772313	7.190623427051126e-05	0.0006639555149804963	7.967492630069317e-05	0.0008195377806916899	0.0007094211123723042	0.020273455917020275	0.004529583844484288	0.0001341741580571582	0.0008240249038637612	0.0017072513253661606	0.0028629856850715747	0.015676028739386023	0.0015128593040847202	0.014977603583426653	0.0	0.0	0.00896031858910539
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Sporobacter	0.0004953764861294584	0.0003180155827635554	0.0	0.0	0.0005807200929152149	0.00013966480446927373	0.0	0.0003347168295621904	0.00015073861923424781	0.0	0.0	0.0	0.0007245793414378874	0.0	0.0008782844177706215	0.0	0.0009532888465204958	0.0	0.005430335490589898	0.004399819494584838	0.020036429872495445	0.0	8.299443937256204e-05	0.0	8.195377806916898e-05	0.0	0.00023573785950023574	0.008115504388034349	0.0	0.00018311664530305805	0.001797106658280169	0.0008179959100204499	0.004408883082952318	0.0	0.0018197088465845466	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Clostridia;o__Clostridiales;f__Ruminococcaceae;g__Subdoligranulum	0.002642007926023778	0.0001590077913817777	0.02869307663828212	7.327617791455998e-05	0.0017421602787456446	0.00013966480446927373	0.000554016620498615	0.001807470879635828	0.0007536930961712391	0.0009060022650056625	0.0004640371229698376	0.0	0.00040254407857660417	0.0004696489374192791	0.004757373929590865	0.000315955766192733	0.00447312458751925	0.0011106623586429726	0.0016365394629175036	0.0009025270758122744	0.0009107468123861566	0.006399654850075501	0.00033197775749024816	0.0020715480838180223	0.0	0.00014188422247446084	0.0016501650165016502	0.004812682834764555	0.0038910505836575876	9.155832265152902e-05	8.985533291400844e-05	0.0016359918200408998	0.001224689745264533	0.0	0.00013997760358342665	0.0001478852410529429	0.0	0.0009955909543450435
k__Bacteria;p__Firmicutes;c__Erysipelotrichia;o__Erysipelotrichales;f__Erysipelotrichaceae;g__Turicibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.050881571532083e-05	0.0	0.0	0.0	0.0	0.0	0.0005207171018373874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009436633009342267	0.0	9.155832265152902e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.000388651379712398	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00032203526286128333	0.0	0.0	0.0	0.0008799589352496884	0.0	0.00014877631481068215	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Acidaminococcus	0.0	0.12434409286055018	0.0	0.00021982853374367993	0.0	0.0	0.0	0.0	0.0	0.00045300113250283127	0.0	0.03456900974858902	0.06738587875372352	0.0	0.03776622996413672	0.0001579778830963665	0.022732272493950278	0.009693053311793215	0.02157256564754891	0.0	0.013661202185792351	7.190623427051126e-05	0.0	0.0010357740419090111	0.000655630224553352	7.094211123723042e-05	0.0011786892975011788	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09378499440089585	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Phascolarctobacterium	0.0	0.06837335029416441	0.00046279155868196966	0.0	0.0	0.0	0.004352987732489117	0.0	0.0	0.0	0.008816705336426915	0.007119035402770652	0.0013686498671604541	0.0	0.0	0.10347551342812006	0.0010999486690621105	0.0004038772213247173	0.0004463289444320464	0.0	0.0004553734061930783	0.0	0.0	0.0	0.0	0.0007803632236095346	0.0	0.03472680947437955	0.008855494431772441	0.0	0.0009884086620540928	0.001226993865030675	0.0	0.0	0.005879059350503919	0.0	0.0	0.011520409614564074
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Acidaminococcaceae;g__Succiniclasticum	0.0	0.0	0.0006479081821547575	0.0	0.1148664343786295	0.0	0.0	0.019011915919132413	0.0	0.00011325028312570782	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002157187028115338	0.0	0.000478049557804159	0.0	0.0	0.0	0.0	0.0	0.0	8.985533291400844e-05	0.0	0.005062050947093403	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__	0.0	0.0	0.00046279155868196966	0.0	0.0	0.0	7.914523149980213e-05	0.0	0.0	0.0	0.00015467904098994585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021571870281153377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001437685326624135	0.0	0.0	8.899172376968942e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Dialister	0.003963011889035667	0.0001590077913817777	0.04526101443909662	0.018685425368212792	0.004994192799070847	0.0462290502793296	0.03403244954491491	0.0	0.02848959903527283	0.012117780294450736	0.02745552977571539	0.00564391995895331	0.0	0.013384994716449456	0.0081973212325258	0.0	0.0004399794676248442	0.0	0.0	0.020194043321299638	0.0	0.02121233910980082	0.017428832268238027	0.0338618436777946	0.006802163579741026	0.024049375709421113	0.020744931636020744	0.001981692931961876	0.02763987655977459	0.0017396081303790514	0.01159133794590709	0.013087934560327199	0.022534291312867407	0.053928984604431796	0.008258678611422174	0.004732327713694173	0.000388651379712398	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megamonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.45837736292121634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0005809610756079343	0.0	0.018849368955908868	0.0	0.0	0.0	0.0	0.03268632118659586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Megasphaera	0.0	0.0004770233741453331	9.255831173639393e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007733952049497294	0.0	0.0	0.14289068920981568	0.0	0.0	0.00014665982254161473	0.0	0.0	0.0	0.0	0.0071906234270511255	0.0	0.0002390247789020795	0.0011473528929683658	7.094211123723042e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008009255139272048	0.0	0.0	0.09211037699183831	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Negativicoccus	0.001155878467635403	0.0	0.0006479081821547575	0.003883637429471679	0.0	0.0	0.0015037593984962407	0.0	0.0	0.0	0.0	0.00019240636223704464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0021512230101187156	0.00024586133420750693	0.0	0.0	0.0	0.0005366966322286328	0.0	0.00035942133165603376	0.0	0.0	0.0	0.0	0.0002957704821058858	0.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Selenomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0057259713701431495	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Firmicutes;c__Negativicutes;o__Selenomonadales;f__Veillonellaceae;g__Veillonella	0.0	0.0	0.0	0.0010991426687183997	0.0004645760743321719	0.005027932960893855	0.00015829046299960426	0.0	7.536930961712391e-05	0.0	0.0	0.0003206772703950744	0.0	0.002817893624515674	0.0	0.002843601895734597	0.0	0.000605815831987076	0.0	0.0004512635379061372	0.0	0.0006471561084346013	8.299443937256204e-05	0.0	0.0	0.0	0.0007072135785007072	0.0	0.0	0.0	0.0	0.0	8.164598301763554e-05	0.0	0.00013997760358342665	0.0001478852410529429	0.003497862417411582	0.00014222727919214906
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Fusobacteriaceae;g__Fusobacterium	0.00033025099075297226	0.0	0.0	0.017439730343665274	0.0	0.0	0.0054610209734863475	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003568760893020168	0.005656919767349215	0.0006556302245533519	0.0	0.0	0.0	0.0	0.0	0.0	0.007361963190184049	0.0	0.03586366467918484	0.0	0.0	0.0	0.0
k__Bacteria;p__Fusobacteria;c__Fusobacteriia;o__Fusobacteriales;f__Leptotrichiaceae;g__Sneathia	0.0	0.0	0.0	0.0	0.0	0.0	0.00015829046299960426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004553734061930783	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.694336591243807e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016922382671480144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodospirillales;f__Rhodospirillaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013388673182487614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016922382671480144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0010789277118433064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002157855423686613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Comamonadaceae;g__Comamonas	0.001486129458388375	0.0030211480362537764	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Parasutterella	0.0	0.011925584353633329	0.0	0.0	0.0008130081300813008	0.00027932960893854746	0.0	0.0019413576114607042	0.0007536930961712391	0.0003397508493771234	0.0	0.02642380708055413	0.0007245793414378874	0.0043442526711283316	0.0	0.000315955766192733	0.00014665982254161473	0.00010096930533117933	0.0002975526296213643	0.0006768953068592059	0.0	0.001366218451139714	0.0	0.0	0.0	0.0	0.007072135785007073	0.0009436633009342266	0.001341741580571582	0.0062259659403039735	0.0006289873303980591	0.01881390593047035	0.005225342913128674	0.0092551392720477	0.039053751399776036	0.005028098195800059	0.028371550719005052	0.02716541032570047
k__Bacteria;p__Proteobacteria;c__Betaproteobacteria;o__Burkholderiales;f__Sutterellaceae;g__Sutterella	0.01750330250990753	0.0	0.0	0.0012456950245475196	0.0	0.00027932960893854746	0.004590423426988524	0.0	0.0	0.0	0.010904872389791185	0.0	0.0	0.0	0.0005855229451804143	0.0009478672985781991	0.0011732785803329178	0.0006058158319870759	0.0005951052592427285	0.003835740072202166	0.009562841530054645	0.0003595311713525563	0.0025728276205494232	0.011234164608397736	0.0	0.00021282633371169125	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0040936192934057135	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006221181292541901	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila	0.0009907529722589167	0.001113054539672444	0.00018511662347278786	0.0	0.0	0.0013966480446927373	0.00047487138899881284	0.0	0.0	0.0023782559456398643	0.0	0.0	8.050881571532083e-05	0.0005870611717740989	0.00021957110444265535	0.000631911532385466	0.00014665982254161473	0.0005048465266558966	0.0008182697314587518	0.0001128158844765343	0.002276867030965392	0.002444811965197383	0.00016598887874512408	0.0007967492630069317	0.0	0.0	0.0	0.0	0.0008050449483429492	0.0	0.0	0.00040899795501022495	0.0018778576094056175	0.002135801370472546	0.0022396416573348264	0.0001478852410529429	0.0	0.0021334091878822356
k__Bacteria;p__Proteobacteria;c__Deltaproteobacteria;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Desulfovibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002254246840028983	0.0	0.0	0.0	0.005793062990393782	0.0	0.0026035855091869377	0.0	0.0	0.006399654850075502	0.0	0.0	8.195377806916898e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.003265839320705421	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Epsilonproteobacteria;o__Campylobacterales;f__Campylobacteraceae;g__Campylobacter	0.001155878467635403	0.0	0.007312106627175121	0.027771671429618235	0.0	0.0	0.0053027305104867434	0.0	0.0	0.00011325028312570782	0.09597834493426141	0.007439712673165726	0.0	0.0	0.0	0.000315955766192733	0.0016132580479577621	0.0	0.0	0.0	0.0	0.01812037103616884	0.024981326251141175	0.08079037526890287	0.010326176036715293	0.004114642451759364	0.0	0.0	0.005903662954514961	0.00018311664530305805	0.059933507053643635	0.00408997955010225	0.02645329849771391	0.017442377858859125	0.06676931690929452	0.0001478852410529429	0.0	0.0038401365381880246
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Citrobacter	0.0	0.0	0.0	0.00021982853374367993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00012827090815802975	0.0	0.0	0.0	0.0018957345971563982	0.0	0.00010096930533117933	0.0	0.0	0.0	0.0	0.006639555149804964	0.0	0.00016390755613833797	0.0	0.0	0.0	0.0	9.155832265152902e-05	0.0	0.00040899795501022495	0.0	8.899172376968942e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Enterobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006783237865541151	0.0	0.0	6.413545407901488e-05	0.0	0.0	0.0	0.0001579778830963665	0.0	0.0	0.0	0.0	0.0	0.0	0.006556560710432402	0.0	0.0004917226684150139	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.164598301763554e-05	8.899172376968942e-05	0.0	0.007394262052647146	0.000777302759424796	0.0
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacteriales;f__Enterobacteriaceae;g__Escherichia/Shigella	0.06720607661822987	0.001113054539672444	0.11292114031840056	0.0019784568036931194	0.0	0.0004189944134078212	0.01408785120696478	0.0	0.0	0.06874292185730466	0.0	0.0024371472550025657	0.00096610578858385	0.0043442526711283316	0.00021957110444265537	0.001263823064770932	0.0	0.005553311793214863	0.0	0.0	0.0	0.013230747105774071	0.0018258776661963648	0.09632698589753806	0.20160629405015573	0.0003547105561861521	0.0011786892975011788	0.05010852127960744	0.011136455118744129	0.0004577916132576451	8.985533291400844e-05	0.22004089979550107	8.164598301763554e-05	0.24143454658716743	0.0005599104143337066	0.0	0.0	0.001991181908690087
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pasteurellales;f__Pasteurellaceae;g__Haemophilus	0.0	0.0	0.0	0.0008060379570601598	0.0	0.00111731843575419	0.0	0.00013388673182487614	0.0	0.0	0.0	0.0012185736275012826	0.00040254407857660417	0.0017611835153222965	0.0	0.002685624012638231	0.0	0.00030290791599353796	0.00014877631481068215	0.0001128158844765343	0.0	0.0	0.0002489833181176861	0.0007967492630069317	0.0	0.0	0.002828854314002829	0.0	0.0	0.0006409082585607032	0.0	0.0	0.0	0.0	0.0	0.0	0.000777302759424796	0.0002844545583842981
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Moraxellaceae;g__Acinetobacter	0.0	0.0	0.0	7.327617791455998e-05	0.0	0.0	0.0	0.0	7.536930961712391e-05	0.0	0.0	0.00019240636223704464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001128158844765343	0.0	0.0	8.299443937256204e-05	0.0	0.0010653991148991968	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.899172376968942e-05	0.0	0.0	0.0	0.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Cloacibacillus	0.0	0.0	9.255831173639393e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Jonquetella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011951238945103976	8.195377806916898e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.00040899795501022495	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Synergistetes;c__Synergistia;o__Synergistales;f__Synergistaceae;g__Pyramidobacter	0.0	0.0	0.0008330248056275454	0.0	0.0	0.0	0.0	0.0	0.0	0.0005662514156285391	0.002088167053364269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004314374056230676	8.299443937256204e-05	0.007330093219663773	0.0	0.0	0.0	0.0	0.0014759157386287402	0.0	0.0	0.00040899795501022495	0.00016329196603527107	0.0017798344753937885	0.0	0.0	0.0	0.0
k__Bacteria;p__Verrucomicrobia;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Verrucomicrobiaceae;g__Akkermansia	0.0	0.0	0.001295816364309515	0.0	0.0003484320557491289	0.0	0.0	0.004953809077520418	0.0	0.0	0.0	0.0	0.00040254407857660417	0.00011741223435481978	0.007465417551050282	0.0	0.0	0.002726171243941842	0.0004463289444320464	0.00315884476534296	0.0004553734061930783	0.0	0.0	0.0	0.0	0.0	0.0	0.006888742096819855	0.011538977592915604	0.0	0.0	0.0	0.0002449379490529066	0.0	0.0	0.0	0.0	0.0
