study_condition	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	CDI	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H	H
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Bifidobacteriales;f__Bifidobacteriaceae;g__Bifidobacterium	0.0064034151547491995	0.0	0.0	0.0003045066991473812	0.0	0.0004073319755600815	0.0	0.0	0.0	0.0	0.0060790273556231	0.00011928903733746869	0.0003465003465003465	0.0	0.0	0.0	0.003576072821846554	0.0	0.0	0.0	0.0	0.0	0.00035829451809387314	0.0004363001745200698	0.005638340716874748	0.0	0.009868421052631578	0.0	0.0008382229673093043	0.0	0.0	0.0	0.0	0.0	0.0	0.01069995541685243	0.0	0.0	0.0	0.0	0.0	0.0009732360097323601	0.0	0.0	0.0004298302170642596	0.0	0.0216	0.0	0.0	0.0013974845278498702	0.0001872308556450103	0.0	0.004597144931042826	0.028927203065134098	0.0008736676568233444	0.002540373797858828	0.00024648755237860487	0.007161857990587273	0.0	0.0029447427680582023	0.0	0.0	0.0	0.00022716946842344388	0.0	0.0	0.030828164903319955	0.001248829222603809	0.0002735229759299781	0.0	0.004568106312292359	0.0	0.0	0.0	0.002626970227670753	0.00018155410312273057	0.0	0.00014413375612568464	0.0	0.0	0.00020863759649488838	0.00018953752843062926	0.0	0.0	0.0	0.0	0.001513317191283293	0.0	0.0	0.00586105843820031	0.0028776978417266188	0.0	0.0	0.030099759201926382	0.0	0.0	0.000781616382679381	0.0	0.01694915254237288	0.019944341372912802	0.002541757443718228	0.0	0.0	0.0032665814514983666	0.0	0.0012464942349641633	0.0	0.00023957834211787255	0.008397355726281936	0.0	0.0002155636990730761	0.0	0.0	0.0006378907080586859	0.007635530669381522	0.001184834123222749	0.00034234851078397807	0.0006330449461911796	0.01168276791732195	0.0	0.0	0.012685827552031716	0.0	0.010109519797809604	0.00017784101013693757	0.0006801178871004307	0.00018635855385762206	0.012051569506726457	0.00596252129471891	0.029676934635612322	0.000871383757406762	0.005372332487688405	0.00015762925598991173	0.00013937282229965157	0.003092624091541673	0.00036845983787767134	0.0	0.0	0.0	0.0	0.00021164021164021165	0.0	0.0	0.0	0.0	0.0	0.0035799522673031024	0.0	0.017114568599717113	0.0	0.0	0.0	0.0	0.006467661691542288	0.0	0.0	0.0	0.0	0.006951340615690169	0.0	0.0	0.0005767012687427913	0.0	0.00338409475465313	0.02528311825125099	0.0	0.0	0.009125937943621983	0.0	0.0	0.001001401962747847	0.0	0.0	0.00019342359767891682	0.0	0.0	0.0	0.0	0.0	0.0	0.00033760972316002703	0.0	0.0	0.0006657789613848203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00025786487880350697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00040774719673802244	0.0	0.0	0.0	0.00016	0.0	0.00021579628830384117	0.0	0.00022163120567375886	0.0	0.0	0.00017583963425356076	0.0	0.00020984156961494072	0.00013885031935573453	0.0	0.0	0.00021344717182497332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014858841010401187	0.0	0.0	0.0	0.0	0.00031138097462245055	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008362369337979094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0009300595238095238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Atopobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00011928903733746869	0.0	0.0	0.0	0.0	0.0	0.000496031746031746	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002149151085321298	0.0	0.0	0.005462724935732648	0.0	0.0	0.0001872308556450103	0.0	0.0	0.0	0.0010484011881880134	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014413375612568464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002857959416976279	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018542555164101615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00013635124079629124	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Collinsella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0007069635913750442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0015857284440039642	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Eggerthella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002149151085321298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017473353136466887	0.0	0.00024648755237860487	0.0016369961121342337	0.00028694404591104734	0.00017322016282695306	0.0	0.0	0.00017674089784376105	0.0	0.0	0.0	0.00018241517694272163	0.00015610365282547612	0.0	0.0	0.0004152823920265781	0.0002565418163160595	0.0	0.0	0.00021891418563922942	0.0	0.0	0.00014413375612568464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.001513317191283293	0.0	0.0	0.0006895362868470954	0.0019784172661870504	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Actinobacteria;c__Actinobacteria;o__Coriobacteriales;f__Coriobacteriaceae;g__Paraeggerthella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0013089005235602095	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002633658151171978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria;p__Bacteroidetes;c__;o__;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00888585099111415	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001990049751243781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011978917105893627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0016095284081764044	0.0	0.0	0.012973883740522326	0.0	0.0	0.0	0.0	0.0	0.0	0.0012199372603694668	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06152758132956153	0.0	0.0	0.0	0.009114583333333332	0.0	0.0	0.00018542555164101615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13479977439368304	0.0	0.0024324981756263684	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0011605415860735009	0.0	0.0002847380410022779	0.01310237619364868	0.0	0.0	0.0	0.0028696826468602296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04277016742770168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.015537332757876565	0.0017472335468841002	0.0	0.0	0.0	0.07103921223843855	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00021551724137931034	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.011063306699446834
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.045796308954203696	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003831417624521073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00036310820624546115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00018467220683287164	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001563232765358762	0.0	0.0	0.0	0.0	0.0	0.0	0.000142025280499929	0.0	0.0	0.0	0.0	0.0	0.0	0.0002155636990730761	0.00012627857052658164	0.0	0.0	0.0	0.0	0.0	0.00042202996412745304	0.06313188047629746	0.0	0.0030581039755351682	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00031525851197982345	0.0	0.0	0.00018422991893883567	0.002095760116072868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001294665976178146	0.00019119240328850933	0.0	0.0	0.0	0.0	0.0	0.0	0.0016741071428571428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0004515352197471403	0.0	0.0	0.0	0.0	0.0005982053838484546	0.0	0.0003885003885003885	0.0018568534773801485	0.0	0.0	0.0	0.0	0.0	0.0	0.00014585764294049007	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001593879502709595	0.0	0.0	0.0	0.0	0.0854553301683211	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00020768431983385254	0.0	0.0	0.0	0.0	0.0	0.00012476606363069246	0.0	0.0	0.0	0.0	0.0	0.0	0.0002048760499897562
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides	0.0010672358591248667	0.6953846153846152	0.012424698795180723	0.2728380024360535	0.5037865128020197	0.259877800407332	0.48384240814519697	0.2985015772870662	0.3227963525835868	0.5990735975295937	0.005572441742654508	0.5247524752475249	0.0731115731115731	0.4471235194585448	0.07191601049868766	0.023002927645336676	0.0006501950585175553	0.06398809523809523	0.472922695328648	0.05746061167747915	0.1913934426229508	0.2329154872624343	0.00035829451809387314	0.19284467713787073	0.26218284333467573	0.5826411960132892	0.0028782894736842104	0.11233211233211234	0.8692372170997489	0.0012706480304955528	0.0	0.5130808278016403	0.5628844839371154	0.6493068565005616	0.9637717121588092	0.3700401248328134	0.5611570247933885	0.14703832752613244	0.4331550802139039	0.0	0.0	0.7781021897810209	0.0005165289256198347	0.4344827586206898	0.19492800343864167	0.04081145584725537	0.0016	0.011889460154241643	0.0	0.012377720103813137	0.024527242089496346	0.0	0.022743769658843456	0.004022988505747126	0.0235890267342303	0.24841226637633826	0.5639635198422481	0.3548189073050951	0.7434720229555231	0.0	0.0	0.42619498841861436	0.12460233297985157	0.22467060427078595	0.00019896538002387584	0.5831111111111111	0.002918642831083546	0.1264439587886357	0.002188183807439825	0.0030803696443573235	0.23795681063122934	0.22652642380708057	0.020613834173156206	0.003779289493575208	0.22942206654991248	0.4468046477850399	0.00019751135690302193	0.6852118766215043	0.02560747663551402	0.407075152335816	0.0	0.2246019711902957	0.5654293213348334	0.024773701762744165	0.00021321961620469082	0.005838393274170948	0.019370460048426148	0.0057159188339525584	0.008679593721144968	0.10067229787967591	0.11636690647482018	0.0009713453132588635	0.3090547263681591	0.493980048159616	0.48542516236218064	0.715447154471544	0.31436610911364654	0.317016317016317	0.18624127617148528	0.4624304267161407	0.11510530137981122	0.5801699716713875	0.6803975226847184	0.5335889788382324	0.4767586821015134	0.2961981925833592	0.7156348373557183	0.3279827503593672	0.17741647311059483	0.585016959150568	0.4194869583962059	0.5796186387170105	0.0015600624024961	0.27982139060174355	0.019088826673453803	0.7327352742044688	0.2923656282095173	0.690441021312513	0.02561222197259043	0.38268672472948007	0.3664896185417672	0.013280475718533202	0.7110620167271575	0.1607413647851727	0.4054775031122175	0.17637723872137834	0.6116287737607159	0.1235986547085202	0.4014054514480406	0.5550338091660398	0.41443011502265575	0.590210416355768	0.2924022698612862	0.3923344947735188	0.2673573527137778	0.3645910095799557	0.697404481702402	0.5315639810426541	0.35736752963948715	0.197565543071161	0.6861375661375668	0.6896188036763595	0.07235084594835264	0.5848371079084426	0.4908078715691351	0.690778153081384	0.2897772474144788	0.6515151515151514	0.5850070721357857	0.6170529449287692	0.8340645161290328	0.43354356458771337	0.27101934523809534	0.2609452736318406	0.4605403105722183	0.3415538661227518	0.6528157463094594	0.0003872966692486445	0.13565044687189667	0.6158579465541492	0.11870669745958427	0.48731257208765855	0.5496868475991648	0.1903553299492386	0.3813537002897028	0.5310143517392358	0.4276475343573162	0.4358142364631922	0.36744067364123506	0.31806974286720685	0.2563589024634489	0.6230691497040565	0.6441902468392539	0.5201160541586077	0.7592634689702202	0.24658314350797272	0.493004663557628	0.5912263210368893	0.4579729430028828	0.51981351981352	0.5357866306549617	0.5124079629124624	0.6016287750254493	0.0031069684864624947	0.5917858330562027	0.20678448100751565	0.3234323432343235	0.640315052508752	0.45140032948929176	0.5456794486658421	0.2643657712150862	0.48292178027502614	0.8163912756113675	0.5475787855495782	0.5880313536328007	0.6132596685082875	0.5385355131199348	0.5870851133749591	0.4909916729750198	0.291595463725338	0.5372239286236647	0.21144920061887576	0.4566210045662105	0.6562696912413364	0.4757520960052606	0.657049790600279	0.16163450624290573	0.32569867619247744	0.35792672632112044	0.46388933569245594	0.30152905198776747	0.47210710870258266	0.6568905707978561	0.6931067044381484	0.5188800000000001	0.6506367292225205	0.3262839879154075	0.5616385167928548	0.0013297872340425534	0.47494816862474065	0.6148528099910792	0.46333743625813206	0.426763737216155	0.5937467212254742	0.6763399055817834	0.258774373259053	0.5972948047955725	0.4358591248665957	0.7368185212845403	0.6274431591543674	0.6221509370251558	0.5120665742024963	0.20715001670564648	0.5561786085150574	0.28032786885245903	0.37586206896551694	0.410116585182399	0.7151930894308933	0.6383358098068348	0.383655645664379	0.5961921000284173	0.34705349048050765	0.5202634245187444	0.8190876537443568	0.6298353121409427	0.33627717391304357	0.4052448268797376
k__Bacteria;p__Bacteroidetes;c__Bacteroidia;o__Bacteroidales;f__Porphyromonadaceae;g__	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0003904724716907458	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0035555555555555557	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014413375612568464	0.0	0.00016926201760324982	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.000539568345323741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00023957834211787255	0.0	0.0	0.0	0.0002525571410531633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.008047642040882022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0001294665976178146	0.00019119240328850933	0.0	0.0	0.00014144271570014144	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00017611835153222966	0.0	0.0	0.0	0.0	0.0	0.0	0.00022207417277370642	0.0	0.0	0.0	0.0	0.00040905372238887375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.007951934970842905	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016883336147222692	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.002373759171342253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
