dataset_name	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a	ThomasAM_2018a
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Gemmiger	0.0	0.05766	1.14564	0.68386	0.02177	0.02911	1.21165	0.0	0.28736	0.24662	0.11179	0.0	0.0	0.9208	0.0	0.03442	0.25029	0.0	0.74283	0.4801	0.00946	0.73779	0	0.30927	0	0.02117	0.0191	0.0	0.1496	1.59993	0.0	0.0	0.91597	1.00333	1.14733	0.3747	0.4915	0.0	0.0	0.2873	0.0	0.28358	0.76972	0.97014	0.3189	0.07005	0.0	0.0	0.56028	0.01443	0.07123	0.07733	0.01337
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Harryflintia	0.03139	0.0	0.0	0.0	0.0	0.01244	0.0	0.0	0.0	0.0	0.01226	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05562	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.01577	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01005	0.0	0.00375	0.0	0.00566	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Pseudoflavonifractor	0.53698	0.0	0.00527	0.0	0.0	0.07149	0.0	0.11908	0.0	0.08769	0.07163	0.0	0.0	0.01655	0.0	0.22218	0.0	0.0	0.0	0.20843	0.0	0.06571	0	0.0	0	0.0	0.0	0.0	0.01002	0.0	0.0	0.0	0.0	0.00357	0.0024	0.02238	0.0	0.0	0.0	0.00374	0.0	0.0	0.0	0.00074	0.00751	0.0	0.0	0.0	0.0	0.0	0.0	0.00052	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified	0.00346	0.0	6.00144	0.0	0.07371	0.22534	0.0	0.0	1.24204	1.14629	0.00409	0.0	0.0	29.31749	0.0	0.00029	8.11366	0.00045	0.04672	5.92415	0.0	0.29577	0	0.00887	0	0.00623	0.29909	0.02025	0.71414	0.0	0.0	0.0	0.02398	0.02426	0.34858	0.25575	0.12019	0.02974	0.0	1.17863	1.51894	1.26026	0.73727	0.80735	0.01891	0.0	0.90206	0.0	0.11878	1.17853	0.02077	11.41471	0.07007
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus	0.30848	0.04771	1.00126	1.16533	0.00386	1.63954	1.38335	0.22983	0.09432	1.39017	0.25374	0.00577	0.0	1.22041	0.16283	0.81907	0.0	0.0303	0.76966	1.75115	0.0	0.12382	0	0.3833	0	0.0	0.14267	0.01612	0.16082	0.20849	0.10002	0.0	0.01601	0.00476	0.54809	0.67453	1.16161	0.0	0.04169	4.27957	0.0	4.6353	0.26267	5.86136	3.21468	0.49343	0.10805	1.80086	1.94946	3.33367	0.07656	0.0044	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruthenibacterium	13.57216	0.37581	0.09054	2.32517	1.88718	1.07372	0.08926	0.51943	0.4095	1.872	0.13355	0.0	0.43687	0.34488	0.01653	0.1614	0.10293	0.09425	0.99428	0.98947	0.01042	1.72222	0	0.08669	0	0.54312	0.03944	0.70178	0.59871	0.0	1.73017	0.10322	0.20702	0.25523	0.47967	0.12558	0.06823	3.55817	0.62448	0.38467	0.28865	0.30407	0.05025	0.02523	0.53275	0.04559	0.03749	5.85244	3.78977	0.20399	0.35794	0.04391	0.03167
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Absiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.02619	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00337	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Bulleidia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Catenibacterium	0.0	0.0026	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Coprobacillus	0.0	0.0	0.0	0.00561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01734	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Dielma	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03834	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.07139	0.0	0.0	0.00478	0.0	0.0	0.0	0.06159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelatoclostridium	0.01015	0.0	0.0	0.0	0.0	0.0	0.23749	0.0	0.0	0.0	0.0	0.0	0.00843	0.0	0.01657	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.02067	0.0	0.03044	0.0	0.0	0.01373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00231	0.0	0.0	0.0	0.0	0.0	0.0	0.11871	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemanella	0.0	0.0	0.0	0.07146	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01089	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemania	0.0	0.06858	0.16081	0.0	0.0	0.0	0.0	0.0	0.00227	0.0	0.00698	0.0	0.0061	0.0	0.0	0.00161	0.05577	0.00085	0.0	0.0	0.0	0.06693	0	0.0	0	0.0	0.0037	0.0	0.0	0.0	0.04645	0.0	0.0	0.0	0.07784	0.0206	0.04682	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.14113	0.00352	0.00541	0.00131	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Solobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07062	0.0	0.0	0.0	0.0	0.0	0.0	0.03076	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.26059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00492	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter	0.0	0.00083	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified	0.52136	0.0	2.48372	0.01989	2.73716	0.9931	0.0	0.15964	1.50784	6.33378	0.14228	0.0	0.0	4.88703	0.0	0.12333	0.30095	0.07966	2.98082	0.0	0.0	0.85558	0	0.15477	0	0.0	1.10045	0.3452	1.31612	0.52371	0.0	0.0	0.30792	0.41356	0.15516	0.22181	1.23766	0.10792	0.0146	1.69843	0.05965	1.32435	0.0996	1.22083	2.9004	0.0	2.91619	0.0	3.36071	1.82831	0.20053	0.94972	0.60657
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Acidaminococcus	0.0	1.25121	0.0	0.0	0.0	0.06006	0.0	4.06795	0.0	0.0	0.0	0.0	0.0	0.0	4.81635	1.82535	0.0	1.72084	1.08304	1.21733	0.0	0.0	0	0.0	0	0.0	0.49433	0.0	0.0	0.0	7.00442	0.0	0.0	0.0	0.0	0.0	2.28685	0.0	6.65269	0.0	0.39845	0.0	1.02937	0.0	0.0	0.00454	0.0	0.0	0.0	0.0	0.45774	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Phascolarctobacterium	0.0	0.0	3.29246	0.39721	0.07692	4.54486	0.10004	0.0	3.042	0.0	0.0	0.0	0.0	1.93266	0.0	0.0	1.9758	0.16439	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	4.2879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7657	0.29173	1.70821	1.03314	0.0	1.17548	0.0709	0.0	0.0	0.83733	0.67244	0.24634	0.47667	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Megamonas	0.0	0.00739	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06318	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11456	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Mitsuokella	0.0	0.0	0.0	0.0	0.0	0.13899	0.0	0.0	0.18065	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02718	0.0	0.0	0.0	0.0	0.0	0.102	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Selenomonas	0.0	0.0	0.0	0.0	0.0	0.0	0.00099	0.0	0.0	0.0	0.0	0	0.68634	0.0	0.0	0.0	0.0	0.00047	0.0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Allisonella	0.0	0.0	0.0	0.0	0.0	0.01072	0.0	0.0	0.05115	0.0	0.0	0	0.0	0.0	0.0	0.00201	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0.05235	0.19558	0.0	0.0	0.22222	0.31651	0.0	0.0	0.0	0.0	0.00048	0.0	0.0	0.0	0.09926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Anaeroglobus	0.0	0.0	0.0	0.0	0.0	0.0	0.0042	0.0	0.0	0.0	0.0	0	0.06523	0.0	0.08517	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Dialister	0.0	0.37127	0.0	0.01377	0.2114	0.0	0.0	0.0	0.0	1.19516	0.06961	0	4.543	0.0	0.33476	0.1433	0.0	0.0789	0.0917	0.07085	4.52312	0.10322	0	0.32247	0	0	0.00423	0.01843	1.93087	6.33711	0.0	0.67729	7.28191	7.61689	0.12339	0.30247	0.0	0.0	0.32313	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Megasphaera	0.0	0.39391	0.0	0.0	0.0	0.02224	0.00847	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0028	0.33779	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0611	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Negativicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.62924	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella	0.0	0.0	0.0	0.0	0.0	0.01068	0.15961	0.0	0.0	0.0	0.0	0	0.0	0.0	0.71215	0.0	0.0	0.09052	0.03505	0.0	0.0	0.02092	0	0.0	0	0	0.03165	0.00238	0.0	0.337	0.0	0.0	0.0206	0.02267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.35699	0.0	0.0	0.00713	0.0	1.19044	0.0	0.0	0.0	0.0	0.00374
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Parvimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.04764	0.0	0.00073	0.0	0.0	0	0.28856	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09202	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Peptoniphilus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.32525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium	0.0	0.0	0.0	0.0	0.0	0.03774	0.11791	0.0	0.0	0.0	0.0	0	0.69963	0.0	0.0	0.0	0.26759	0.0	0.0	0.00445	0.0	0.15605	0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	0.36444	0.0	0.0	0.0	0.0	0.0	0.08421	0.0	0.0	0.0059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Lentisphaerae.c__Lentisphaeria.o__Victivallales.f__Victivallaceae.g__Victivallis	0.0	0.04904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13349	0.0	0.20762	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05082	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17088	0.0	0.0	0.0	0.0	0.0	0.08355	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Comamonas	0.0	0.0	0.0113	0.0	0.0	0.02915	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.14486	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Oxalobacteraceae.g__Oxalobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00675	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella	0.0	0.01043	0.2632	0.16917	0.08125	0.19709	0.0	0.11094	0.55875	0.0	0.0	0.0	0.0	1.92954	0.0	0.0	0.0	2.87361	0.01452	0.0	0.0	0.45537	0.0	1.68117	0.0	0.0	0.0	0.74147	0.00327	0.00895	0.4264	0.39972	0.00256	0.00784	0.0	0.0	0.36094	0.0	0.0	1.07491	0.2238	0.81919	0.43749	0.0	0.75325	0.0	0.0	0.0	0.14928	0.0	0.07675	0.04295	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Sutterella	0.0	0.23322	0.00257	0.0	0.0	0.01178	0.82664	0.00807	0.0	0.0	0.0061	0.0	0.0	0.0	0.0	0.0	0.1565	0.0	0.0035	0.0	0.0	0.0	0.0	0.0	0.0	0.00277	0.0	0.0	0.00163	0.0	0.0	0.0	0.00538	0.00078	0.00069	0.29198	0.0	0.0	0.00199	0.0	0.0	0.0	0.00389	0.0081	0.0	0.0	0.0	0.08851	0.0	0.00105	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Turicimonas	0.0	0.0	0.01605	0.01663	0.0	0.00499	0.0	0.04747	0.0715	0.0	0.0	0.0	0.0	0.17714	0.0	0.0	0.0	0.09667	0.0	0.0	0.0	0.06753	0.0	0.02479	0.0	0.0	0.0	0.01156	0.0	0.00279	0.06803	0.061	0.0	0.0023	0.0	0.0	0.03668	0.0	0.0	0.03837	0.05246	0.029	0.06485	0.0	0.05227	0.0	0.0	0.0	0.01342	0.0	0.03011	0.02907	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Eikenella	0.0	0.0	0.0	0.0	0.0	0.0	0.2866	0.0	0.0	0.0	0.00477	2.37136	0.09494	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12953	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria	0.0	0.0	0.0	0.0	0.0	0.0	0.02779	0.0	0.0	0.0	0.0	0.01491	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01874	0.0	0.0	0.00724	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfomicrobiaceae.g__Desulfomicrobium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0461	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Bilophila	0.0	0.01515	0.00084	0.30423	0.00499	0.72217	0.0	0.21912	0.22408	0.10445	0.3844	0.0	0.35436	0.12158	0.0	0.0882	0.38016	0.60285	0.20531	0.03079	0.0	0.0	0.0	0.03337	0.0	0.0	0.01935	0.17859	0.03796	0.03693	0.4455	0.0	0.07266	0.11436	0.0	0.32384	0.21358	1.26369	0.7509	0.16176	0.61743	0.11945	0.24574	0.43014	0.33481	0.0263	0.02592	0.11313	0.082	0.01774	0.10857	0.00146	0.31686
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrio	0.0	0.0	0.0	0.0	0.0	0.55395	0.03417	0.0	2.42668	0.0	0.0	0.0	0.0	0.726	0.00221	0.0	2.24399	0.0	0.0	1.52221	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.09469	2.71306	0.56538	0.0	0.0	1.43846	0.0	1.41467	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06954	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Deltaproteobacteria.o__Desulfovibrionales.f__Desulfovibrionaceae.g__Desulfovibrionaceae_unclassified	0.0	0.0	0.0	0.0	0.0	1.1815	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.71059	0.0	0.0	0.4222	0.0	0.0	0.28447	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26059	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Epsilonproteobacteria.o__Campylobacterales.f__Campylobacteraceae.g__Campylobacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0929	0.0	0.0	0.0	0.0	0.0	0.93923	0.0	0.00287	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Aeromonadales.f__Succinivibrionaceae.g__Anaerobiospirillum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.00387	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Citrobacter	26.12199	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26673	0.06696	0	0.00703	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.16253	4.29378	0.21168	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Gammaproteobacteria.o__Enterobacterales.f__Enterobacteriaceae.g__Enterobacter	0.0	0.04371	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	2.58895	0	0.0	0.0	0.0	0.0	0.0	0.0334	0.0	0.39263	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
