dataset_name	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017	LiJ_2017
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea	0.08593	0.09707	0.0	0.0	0.00256	0.00252	0.04312	0.07966	0.01487	0.0	0.0	0.0	0.07712	0.05621	0.00678	0.4722	0.18589	0.02138	0.00369	0.07183	0.49757	0.02039	0.01098	0.0	0.04542	0.03123	0.01088	0.10812	0.0	0.02634	0.05408	0.00414	0.06826	0.26496	0.0	0.0	0.18405	0.0	0.04745	0.09698	0.94242	0.31385	0.0	0.0	0.00478	0.11633	0.08718	0.00219	0.0	0.02552	0.02369	0.0	0.04634	0.0	0.0	0.02293	0.00751	0.0	0.00396	0.0	0.00944	0.01342	0.0	0.01908	0.06379	0.21817	0.14417	0.0	0.0274	0.09953	0.06997	0.0251	0.25962	0.01745	0.25924	0.0091	0.00231	0.0	0.01879	0.11531	0.03123	0.02468	0.0257	0.02784	0.0	0.04751	0.04196	0.07405	0.53043	0.03142	0.07052	0.07646	0.19291	0.07349	0.15112	0.00898	0.16966	0.11944	0.0	0.00512	0.07425	0.01319	0.0	0.03618	0.18507	0.05742	0.12906	0.0	0.01142	0.10602	0.00599	0.13248	0.09453	0.02005	0.00941	0.2147	0.0	0.00674	0.04528	0.027	0.0	0.01047	0.03461	0.00556	0.02874	0.00087	0.02107	0.08891	0.0	0.03509	0.0	0.22729	0.02259	0.00709	0.02379	0.0	0.0	0.02388	0.05514	0.09729
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Eisenbergiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02421	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00474	0.0	0.0003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04172	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00485	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.26978	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00078	0.0	0.11138	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00356	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00441	0.0	0.0	0.0	0.0	0.0	0.0	0.00609	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Fusicatenibacter	0.08858	0.41236	0.0	0.1057	0.35434	10.20231	0.0237	0.80237	3.16216	0.04097	0.0	0.0	0.0	0.88763	0.13788	0.0	0.61339	0.16552	0.95591	0.23013	1.61395	0.05493	0.03797	0.47312	0.0	0.11018	0.12132	0.25453	0.0	0.10283	0.17248	0.01463	1.3368	4.29536	0.0	0.00334	0.0	0.08308	5.43049	0.1152	0.48443	1.83706	0.02113	0.37007	0.0007	0.11379	1.55808	0.15588	0.0	0.69434	1.31031	0.1997	0.18341	0.06454	0.0	0.1042	0.04505	0.0	0.05945	0.00593	0.0372	0.13893	0.00274	0.60775	0.10743	0.53872	0.17412	0.13824	0.01693	5.99032	0.34448	0.0	0.48832	0.01634	0.18758	0.0059	0.01793	0.0	0.25821	4.60516	0.14032	0.05626	0.11648	0.04496	0.0	1.23982	0.05294	0.03015	0.13101	2.21448	0.0	0.16777	0.73119	0.26125	0.36706	0.9352	0.90697	0.26459	0.5984	0.36203	0.70058	0.04122	0.2306	6.82328	2.66451	4.0478	0.14881	0.23781	0.28219	0.04267	0.19902	2.64708	0.80052	0.09786	0.06845	0.55926	0.10899	0.03351	0.35192	0.81525	0.38939	0.0608	1.36263	0.38699	0.0	0.21669	0.01112	0.0	0.05373	0.18028	0.87912	1.37699	0.071	1.82196	0.33796	0.5378	3.78867	0.0	0.27346	0.08349
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium	0.00021	0.01448	0.0	0.03871	0.0	0.07632	0.16606	0.05291	0.30063	0.0	0.03194	0.03047	0.51238	0.0695	0.05024	0.0	0.16334	0.0	0.0	0.02657	0.0	0.0	0.00754	0.0	0.34944	0.16504	0.02518	0.03243	0.4698	0.57308	0.0388	0.00404	0.29521	0.16683	0.37599	0.0	0.01448	0.0	0.0	0.16286	0.0	0.00566	0.01058	0.09054	0.0	0.06588	0.59903	0.0	1.71314	0.00698	0.0364	0.0	0.0	0.04571	0.00501	0.24916	0.01242	0.80549	0.0	0.00996	0.00115	0.02621	0.0	0.00195	0.0	0.07273	0.00824	0.0068	0.0	0.0	0.00284	0.02572	0.24945	0.00338	1.07401	0.06419	0.0	1.64334	0.02902	0.10367	0.00998	0.0	0.10248	0.0	0.9541	0.05125	0.0	0.0	0.02387	0.0104	3.43376	2.54258	0.0	0.00433	0.41831	0.0	0.0099	0.01465	0.09573	0.09697	0.02361	0.0	0.29864	0.4805	0.03742	0.10302	0.0054	0.06217	0.00269	0.01427	0.02515	0.0	0.02132	0.0	0.0	0.03406	0.0	0.0	0.04142	0.0	0.21436	0.0	0.02929	0.09163	0.05952	0.01743	0.00179	0.12099	0.02958	0.0	0.23202	0.07864	0.0	0.0	0.00058	0.00303	0.07258	0.09259	0.13364	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira	0.0	4.49401	0.0	0.0	0.01815	0.0	0.0	0.0	0.0	0.02711	0.0	0.0	0.0	1.47728	0.0	0.57516	0.49762	0.0	0.3844	0.01509	0.06216	0.05777	0.0	0.00758	0.0	0.0	0.17716	0.25079	0.0	0.04122	0.0	0.0	0.0	0.24272	0.0	0.0	0.0	0.0	0.78212	0.00762	0.57211	0.0	0.0	0.11145	0.0	0.0	0.0	0.0	0.0	0.05583	0.12072	0.01702	0.00198	0.01652	0.0	0.19528	0.00647	0.0	0.0	0.00692	0.0	0.0	0.0	0.01862	0.16413	0.0771	0.0	0.01088	0.0	0.0	0.1092	0.0	0.00024	0.09918	0.0	0.0	0.0	0.0	0.0	0.05089	1.79784	0.10287	0.89883	0.0	0.0	0.56042	0.00245	0.0	0.57468	0.03864	0.0	0.47783	0.08602	0.00518	1.21913	0.01545	0.0	0.00552	0.08366	0.01394	0.0	0.0	0.0	0.0	0.0	0.0	0.09171	0.0	0.01087	0.02757	0.23429	0.76642	0.05864	0.01224	0.0	1.5717	0.0	0.03494	0.0	1.33307	0.0	0.0	0.0	0.0	0.0	0.0	0.16005	0.92553	0.00176	0.07498	0.0	0.0	0.01147	0.29252	0.0	0.0	0.0	0.0	0.01297	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospiraceae_unclassified	2.07486	13.27242	0.0	0.15233	0.16538	0.0	1.03926	0.68486	0.35771	0.24409	0.0	0.0	0.0	0.0	0.06999	0.07195	2.75853	0.98958	0.26561	0.059	2.94591	0.0	0.58355	0.00249	0.0	1.06031	0.53076	4.84764	0.0	0.0337	1.11449	0.0	6.81763	0.26721	0.0	0.01655	1.77446	0.09574	0.8284	0.04163	0.04293	17.18407	0.18797	0.0	0.0	1.55555	0.0	0.1837	0.04015	0.91039	0.0	0.01176	0.06018	0.03257	0.0	0.67087	0.23126	0.0	0.0	0.06164	0.02651	0.01728	0.12584	1.61785	0.16513	0.0537	2.49645	0.00271	0.06379	0.0	1.27551	0.0	0.0	0.19922	0.02256	0.02091	0.01145	0.02628	1.36819	2.03682	4.63455	0.51008	0.21029	0.52535	0.0	0.87081	0.8087	0.00884	0.00498	0.23108	0.0	1.72552	3.00469	0.3309	1.93618	0.63261	0.83904	0.68946	1.22615	0.0	0.0	0.72212	0.03788	0.0	0.0	2.28585	0.91492	0.02823	0.09524	0.15102	0.02199	0.0	1.2781	0.60133	0.02083	2.29346	0.05072	0.0	0.0	0.00756	0.0	0.30386	0.14592	0.90042	0.0152	0.00637	1.26338	0.013	0.05082	0.19173	0.0	4.55587	0.12097	2.03919	0.3845	0.0	0.0	0.0048	0.00382	1.0295
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Oribacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0008	0.0	0.0	0.0296	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.11563	0.0	0.0	0.0	0.0	0.0	0.00572	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0062	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia	1.04181	8.40568	0.0	1.86179	0.78452	0.46826	0.89136	6.07091	2.41162	0.36885	0.39996	0.0	0.0	20.50942	0.46707	1.56919	5.27425	1.43241	0.93872	0.24889	2.74763	0.57314	1.21746	0.44934	0.34176	3.69702	5.77512	2.21779	0.0	0.60282	11.19194	0.11998	3.20924	21.6035	0.0	0.19451	0.82397	1.11779	21.1397	3.19109	0.9185	8.65521	0.40105	0.42928	0.05711	0.48534	6.06986	0.15951	0.0	2.57693	16.80345	2.36374	0.7674	0.20879	0.05062	0.61164	0.59028	0.0	0.0	0.49814	0.20982	3.04324	0.04162	3.29288	1.42714	10.77676	11.91825	0.48201	1.01022	12.24216	0.76911	0.31452	3.42041	2.18842	0.0	0.0	0.38377	0.0136	3.88305	5.28209	27.36494	0.78478	7.02053	1.05643	0.0	5.17713	1.1354	0.10854	1.80817	5.40294	0.0	3.98604	11.7828	0.80304	2.96	0.47788	2.09713	4.06783	9.26165	1.97186	4.61949	1.13099	2.136	1.4462	5.85835	11.03838	1.94563	0.51889	0.76651	1.66834	1.12039	1.80539	3.30551	0.16884	0.75859	4.35898	0.07147	0.37499	0.39395	9.32053	0.98008	0.63286	12.43267	0.80736	0.06372	1.59223	1.91612	14.24126	0.58299	0.81849	13.15281	5.16852	4.0469	5.49861	2.52459	16.76172	32.86903	1.24476	11.38484	3.00148
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Sellimonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Stomatobaculum	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02648	0.0	0.0	0.01479	0.0	0.0	0.0	0.00703	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00031	0.0	0.0	0.0	0.0	0.0	0.09428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.65897	0.0	0.0	0.0	0.0	0.0	0.10639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0044	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Tyzzerella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00126	0.0	0.0	0.00578	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.07187	0.0	0.0	0.0	0.0	0.0	0.00854	0.02801	0.0	0.00774	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17418	0.0	0.01663	0.0	0.0	0.0	0.0	0.0	0.01131	0.02946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01246	0.0	0.0	0.00936	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae.g__Oscillibacter	0.07244	0.07918	0.0	2.03763	3.54093	0.00787	0.00192	8.18745	0.0	0.96039	0.03465	0.0	0.0	0.0	3.78568	0.0	7.1665	0.15	0.1802	2.12531	3.89282	0.0	3.06324	0.33033	0.30244	3.64932	7.27434	0.6991	0.0015	0.0	5.32131	1.63764	1.01449	0.0	0.00259	0.82729	0.04368	7.40175	1.19772	1.43464	2.61769	0.72221	2.80683	5.57261	0.19283	1.62382	0.0022	0.61639	0.0	2.11345	0.0	0.89057	0.03879	4.45899	0.0	0.31268	2.94867	0.0	0.0	1.5974	0.5471	0.58258	1.48376	3.99906	0.84069	0.0	2.85043	0.68756	0.45032	0.0	0.1132	0.00103	0.01585	2.00865	0.0	0.0	3.8779	0.27761	0.49859	7.44233	0.0	1.64359	0.50993	0.77877	0.0	0.0	1.97282	0.0	1.68611	1.12666	0.02919	0.0	0.30327	0.88595	0.59658	0.92478	0.41996	1.7289	3.25086	1.34887	0.33959	0.0	3.01496	0.0	0.0	5.19718	0.66962	7.31596	1.80507	2.742	0.0	0.0	4.28509	4.38705	20.65461	2.0891	7.2476	0.23254	0.0	0.0	5.922	2.53806	0.0	2.64429	0.72337	1.17224	1.1037	0.0	2.06256	0.43386	0.0	0.32255	0.14292	6.38173	12.99619	0.66128	0.0	4.65836	0.71606	0.73677
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Intestinibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01235	0.0	0.0	0.0254	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02317	0.0	0.0	0.0	0.05109	0.01658	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00323	0.0	0.0	0.0	0.0	0.00129	0.0	0.0	0.00657	0.0	0.0	0.0	0.0	0.0	0.01386	0.0	0.00109	0.0	0.09741	0.0	0.0	0.0	0.0	0.0	0.0	0.01717	0.02605	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02267
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Romboutsia	0.0	0.00835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00161	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01516	0.0	0.0	0.0	0.0	0.03538	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00061	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01712	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Agathobaculum	0.07226	0.09065	0.0	0.2551	0.27234	1.47711	0.01259	0.61214	9.05738	0.164	0.46067	2.75836	0.36752	0.06837	0.26006	0.13203	0.36945	0.40522	0.10074	0.14817	0.30573	0.0	0.14226	0.0607	0.02899	0.06128	0.20714	0.06197	0.0	0.0321	0.30684	0.12237	0.0	0.0	0.02146	0.04106	0.06624	0.42096	0.70589	0.18976	0.03414	0.03743	0.18492	0.03661	0.02879	0.09666	0.27666	0.01003	0.06889	0.07336	0.41707	2.40275	0.02176	0.24557	0.09258	1.72746	0.0789	0.0	0.0	0.01609	0.0036	0.28759	0.01458	0.13975	0.01112	0.63076	0.08698	0.15268	0.00886	0.0	0.01653	0.02549	0.80776	0.02299	0.01833	0.24662	0.2952	1.34087	0.88725	0.72746	0.30646	0.01018	0.20468	0.03657	0.29774	1.39116	0.46819	0.00355	0.07048	1.26168	0.00782	0.28961	0.09889	0.22501	1.05004	0.33126	0.27511	0.27896	0.48209	0.12049	0.65322	0.15637	0.00465	1.13026	0.0	0.36399	0.02722	0.1592	0.07317	0.03232	6.25037	0.0	1.12805	0.15059	1.82973	0.25242	0.17971	0.03108	4.66355	1.60256	0.16972	0.35943	0.80908	0.15486	0.19034	0.1485	0.04156	0.0	0.04837	0.18089	2.14839	0.14812	0.11206	1.48424	0.05047	0.85042	0.0	1.2257	0.26835	0.00053
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaeromassilibacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.00608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00842	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01606	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01201	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00063	0.0	0.0	0.01764	0.0	0.0	0.0	0.0	0.0	0.00236	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus	0.0	0.0	0.0	0.0	0.0	0.0	0.00476	0.00052	0.0	0.0	0.0	0.0	0.0	0.0	0.03532	0.0	0.00066	0.0	0.0	0.01966	0.0	0.0	0.0	0.0	0.0	0.01643	0.00604	0.01183	0.0	0.0	0.0	0.03997	0.0	0.15599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04715	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01449	0.0	0.00546	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00373	0.0	0.00653	0.0	0.0	3.04314	0.0	0.0	0.0	0.00061	0.0	0.0	0.01556	0.00766	0.00393	0.0	0.0	0.0	0.0	0.11896	0.0	0.00078	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00024	0.0	0.07684	0.0	0.0	0.0	0.0	0.0	0.00538	0.00172	0.15836	0.0	0.00194	0.0	0.0	0.0	0.02169	0.0	0.0	0.0	0.0	0.0	0.0	0.07489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00505	0.0	0.0	0.00395	0.0	0.00062	0.02015	0.0	0.0	0.01949	0.02818	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium	1.8033	4.46576	0.06667	6.09841	36.86839	20.50091	6.38731	8.82156	0.04191	11.62014	3.60902	0.00243	4.49203	3.93754	2.36709	0.19868	5.16447	4.46952	5.40012	10.35662	16.87499	0.88649	13.25968	4.10894	1.72178	6.43637	23.43006	10.39079	0.03119	2.87359	22.0728	3.3864	6.05325	23.5291	2.81728	6.99947	1.75221	21.44119	47.25194	5.95707	18.37446	17.63612	28.76618	35.64324	0.4071	8.39425	18.21437	1.54464	0.0	5.08937	16.88365	19.16809	1.67721	39.76026	0.27912	3.82783	40.96215	0.0	0.00204	2.4627	1.90507	40.85795	2.64793	38.48944	1.35123	12.11916	18.03684	7.61077	2.03044	26.93887	1.00435	0.0035	5.92069	8.15791	0.06629	0.01382	19.64999	1.59926	13.26469	19.96875	2.18057	0.9189	4.74562	3.59937	0.03101	53.23247	4.85027	0.09387	3.51463	42.2246	0.14326	1.03761	9.63539	2.67537	8.20756	7.38662	6.2427	17.76171	7.46804	0.87425	6.53255	4.19773	2.46314	33.47874	0.0	19.12847	8.99011	8.6056	2.16334	2.76921	10.68773	9.21614	13.53292	12.99528	16.66087	2.76789	14.46266	1.50641	36.16595	30.18422	13.01209	9.47034	29.89221	8.32969	18.89017	10.06351	2.07556	7.62877	14.39529	2.56477	0.05013	7.74493	4.19826	44.49442	10.67324	22.54318	10.42547	20.70439	8.59174	2.75545
