dataset_name	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015	FengQ_2015
study_condition	CRC	control	control	control	control	control	CRC	control	CRC	control	CRC	control	CRC	control	CRC	CRC	control	control	control	control	control	CRC	control	control	control	CRC	control	control	CRC	CRC	control	control	control	CRC	control	control	CRC	control	control	control	control	control	control	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	CRC	control	control	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	CRC	control	CRC	CRC	CRC	control	control	control	control	control	control
k__Bacteria.p__Chlamydiae.c__Chlamydiia.o__Chlamydiales.f__Chlamydiaceae.g__Chlamydia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillaceae.g__Bacillus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02343	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillales_unclassified.g__Gemella	0.21802	0.00924	0.01191	0.0119	0.03494	0.02202	0.03114	0.00253	0.0	0.0	0.07335	0.00116	0.01238	0.0	0.0	0.0	0.01282	0.02105	0.00411	0.04212	0.00838	0.00629	0.1493	0.01648	0.01763	0.08434	0.0	0.0	0.12833	0.05216	0.00554	0.06181	0.04431	0.01029	0.01592	0.07423	0.0	0.05791	0.00312	0.03649	0.00145	0.00452	0.00286	0.0	0.0543	0.01387	0.00254	0.11832	0.05163	0.00311	0.07857	0.00276	0.05919	0.0	0.0	0.03337	0.0	0.02199	0.04558	0.15772	0.0	0.0	0.0121	0.00189	0.0	0.01266	0.00409	0.14108	0.02887	0.0082	0.02517	0.0	0.0	0.01136	0.09757	0.0	0.00771	0.0	0.0	0.0	0.36146	0.0	0.0	0.00211	0.0	0.0	0.01955	0.04536	0.00311	0.01104	0.05543	0.00513	0.00378	0.00082	0.0	0.0	0.01784	0.0	0.07078	0.00637	0.03055	0.0	0.00608	0.00355	0.00142	0.12932	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Staphylococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02311	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02837	0.0	0.02787	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03602	0.0	0.0	0.0	0.50952	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0051	0.0	0.00438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00426	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01595	0.0	0.0	0.01966	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Aerococcaceae.g__Abiotrophia	0.0	0.0	0.0	0.0	0.00204	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00863	0.0005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00636	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Granulicatella	0.00206	0.0	0.0	0.0	0.00605	0.00202	0.00063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00723	0.0	0.00685	0.0	0.00448	0.00071	0.0	0.0	0.0	0.0	0.00184	0.0	0.00097	0.0	0.0	0.0088	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00358	0.00225	0.0	0.0	0.0	0.0	0.0	0.00937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00459	0.0	0.00173	0.0	0.00085	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus	0.0256	0.03323	0.0	0.01548	0.03857	0.00618	0.0	0.00075	0.0	1.45401	0.0	0.0	0.0	0.0	0.0	0.56267	0.0	0.0	0.0	0.07488	0.0	1.67734	0.02441	0.0	0.0	0.04748	0.0224	0.0	0.02105	0.00936	0.0	0.0	0.0	0.0	0.1825	0.37107	0.0	0.0	0.0105	1.85851	0.0	0.0	0.0193	0.0	0.0	0.13891	0.23463	1.32762	0.0	0.0	0.0	0.0	0.0	0.00309	0.0	0.01093	0.0	0.0	0.0	0.00439	0.0	0.06381	0.0	0.0	0.06714	0.0	0.0	2.32951	0.0	0.01443	0.00058	0.0	0.0	1.41124	0.0	0.0	0.0	0.0	0.0	0.0	0.05908	0.0	0.0	1.11157	0.00837	0.41982	0.0	0.0	3.78857	0.0	0.26945	0.12942	0.74587	0.0	0.15939	0.0	0.0	0.0	0.00076	0.0	0.05349	0.0	0.0	0.0	0.0	0.0167	0.00579
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	0.50478	5.00087	0.19093	0.23783	0.00983	0.33111	0.01568	0.05	0.01369	0.0087	0.00118	0.48649	0.15924	0.01332	0.03011	0.0	0.07794	0.42547	0.08793	16.69462	0.06738	0.15966	0.33388	0.0	0.01541	0.69614	0.0	0.03747	0.00401	0.001	0.00472	0.0	0.27601	0.03822	0.3173	0.26918	0.03072	0.01473	0.05635	0.00698	0.37335	0.0	0.03672	0.04443	0.05349	0.18951	0.9698	0.00582	0.00044	0.0	0.02824	0.10523	0.21332	0.61461	0.0	0.01749	0.01539	0.20752	0.03146	0.02541	0.29968	0.64691	0.0	0.00729	0.00496	2.18135	2.08091	0.09268	18.66086	0.05833	0.0	0.0	0.0	0.08039	0.06174	0.06313	4.68467	0.08132	0.00164	0.30536	0.14627	0.02262	0.25457	33.52662	0.0	0.23612	0.16856	0.01979	0.54508	0.01602	1.32917	0.04417	0.02219	0.01016	0.01461	0.0	0.02601	0.87164	0.00435	0.0178	0.00839	0.0	0.0	0.00987	0.0	0.02781	0.09104
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Pediococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.01601	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.39534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06173	0.0	0.0	0.0	0.0	0.0	0.00964	0.0	0.0	0.0	0.0	0.0	0.00153	0.0	0.31367	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0652	0.0014
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Sharpea	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00587	0.0	0.0	0.0	0.01575	0.0	0.0	0.0	0.0	0.0	0.01033	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00039	0.02402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00063	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00085	0.0	0.00133	0.0	0.0	0.00336	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00139	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Leuconostoc	0.01785	0.04409	0.0	0.00289	0.0	0.0	0.0	0.00669	0.0	0.00471	0.0	0.0	0.0	0.00535	0.0	0.0	0.10809	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00436	0.0014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00544	0.03978	0.0	0.0	0.00537	0.0	0.0	0.0	0.0	0.0	0.0	0.00271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067	0.0	0.11117	0.0	0.0337	0.0	0.0	0.0	0.0	0.04099	0.0	0.0	0.0	0.00874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04655	0.0	0.0038	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Weissella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00757	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus	0.25594	0.10188	0.0	0.0031	0.01828	0.18965	0.0	0.03765	0.0	0.18256	0.0	0.02381	0.0	0.06814	0.00569	0.0	0.0	0.0	0.0	0.0	0.0	0.01982	0.04176	0.0	0.0	0.0	0.0	0.00263	0.0	0.0	0.0	0.0	0.02659	0.0	0.0	0.0	0.0	0.0	0.06546	0.0	0.0	0.0	0.0194	0.0	0.0062	0.02734	0.3038	0.04723	0.0	0.03996	0.01266	0.0	0.0	0.9735	0.0	0.0	0.02457	0.0	0.0	0.0	0.00957	0.04421	0.0	0.0	0.0	0.0	0.05583	0.0	0.17845	1.23601	0.24427	0.0	0.0	0.0	0.0	0.04781	0.0	0.0	0.0	0.02275	0.03252	0.0	0.0	0.0	0.00759	0.017	0.0	0.00936	0.0	0.0	0.0297	0.0	0.0	0.00192	0.0	0.0	0.04378	0.0	0.08539	0.0	0.03827	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	13.75429	8.11011	1.28861	0.78857	0.68726	3.64814	0.58264	0.25485	0.04819	0.56335	0.05629	0.12631	0.48804	0.34839	0.11406	0.05327	1.61769	4.47622	0.24734	2.83755	0.30131	2.3898	12.67227	0.24028	0.13381	2.18904	0.00498	1.26614	0.66746	0.61178	0.07218	1.27227	9.08677	0.07242	7.2599	0.56095	0.01524	1.35753	1.26183	0.36255	1.35121	0.38421	0.49427	1.63488	1.5973	2.04626	3.66101	0.74804	0.10495	0.32244	0.06149	0.04487	0.19174	1.3595	0.05626	0.23261	0.0671	4.51285	0.38777	0.43068	0.04492	13.30555	1.48419	0.41449	0.9666	0.33382	1.43655	5.65291	4.6536	3.36181	2.30033	0.3	0.04171	4.41331	2.72673	0.06314	0.77058	0.3323	0.06552	2.24884	1.6567	0.2459	0.93643	2.34372	1.24595	1.27903	8.99717	1.21165	0.69305	0.06551	6.42349	0.15075	0.13204	0.1237	0.11296	0.07176	0.12908	0.44842	3.34334	0.08608	0.61236	0.73166	1.36903	0.67658	0.93304	1.21909	0.20292
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Catabacteriaceae.g__Catabacter	0.0	0.0	0.01089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01116	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01322	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01629	0.0	0.0	0.0	0.00395	0.0	0.0	0.0	0.02024	0.03703	0.0	0.0	0.0	0.01624	0.00213	0.0	0.0	0.0	0.0	0.0	0.0	0.00338	0.0	0.0	0.0	0.01582	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00253	0.0	0.0	0.0	0.0202	0.0	0.01525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae.g__Christensenella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016	0.01601	0.0	0.0	0.0	0.0004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00403	0.06036	0.0	0.0	0.0	0.0	0.01502	0.0	0.0126	0.03035	0.0	0.00388	0.0	0.01236	0.0	0.01381	0.0	0.0	0.00227	0.0	0.0	0.1218	0.0	0.0	0.0	0.0	0.02156	0.0	0.0	0.12579	0.0	0.0	0.0	0.01266	0.00754	0.03436	0.0	0.01404	0.0	0.0	0.0	0.00138	0.0	0.3759	0.62909	0.0	0.0	0.0	0.0	0.0	0.00293	0.0	0.0	0.01841	0.0	0.05426	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Butyricicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0163	0.0	0.0111	0.01781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00659	0.0	0.0	0.0	0.0	0.0105	0.0	6.34447	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium	0.00299	0.00278	0.55553	0.17665	1.36057	0.19172	0.01893	10.56228	1.07285	0.10874	1.89172	0.41778	0.0	1.04006	4.21412	0.36885	3.75941	1.15628	0.10303	0.0	0.14053	0.05583	0.18851	0.02036	0.07668	0.26294	0.0	0.01478	3.12331	0.09247	0.00063	0.37122	0.05909	0.17774	0.0	0.20081	0.92708	0.80128	0.0	0.0	0.6514	0.07942	0.86333	0.13824	0.09239	1.06088	0.09618	0.00743	0.01069	0.004	0.04759	0.33072	0.40262	0.03017	0.01979	0.25771	0.01628	0.15862	0.22705	0.18583	0.00592	0.55598	0.00656	1.17686	0.19689	0.22374	0.11623	0.35084	0.0	0.08237	0.06586	0.06712	0.11243	0.0	0.30452	0.27192	0.0	0.10713	0.58585	0.01717	0.38072	0.36168	0.19144	1.01726	0.53578	0.25808	0.09011	0.03316	0.0	0.57356	1.22664	2.62529	0.0	0.05649	0.22905	0.28161	0.08425	0.0	6.05688	0.08622	2.30103	0.0	1.67779	0.44844	0.44862	0.99796	0.44987
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Hungatella	0.0	0.0	0.00716	0.0	0.00885	0.0	0.0	0.0	0.0	0.0	0.0007	0.01142	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00194	0.0	0.00792	0.06902	0.47247	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04555	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01757	0.0056	0.00024	0.0	0.00145	0.02757	0.00105	0.00013	0.01371	0.00274	0.00062	0.0	0.03607	0.14622	0.0313	0.19214	0.00405	0.0	0.0	0.0	0.0	0.00239	0.0	0.0	0.05429	0.0	0.0136	0.06255	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00154	0.00795	0.0	0.0	0.0	0.0	0.0	0.0	0.04974	0.0	0.0	0.07603	0.0133	0.00935	0.03449	0.03378	0.00873	0.0	0.00047	0.00095	0.00266	0.0	0.0	0.0815	0.0	0.00804	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Lactonifactor	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00994	0.0	0.0	0.00155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00183	0.00163	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00156	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00855	0.0	0.0	0.00129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0002	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_Family_XIII_Incertae_Sedis.g__Clostridiales_Family_XIII_Incertae_Sedis_unclassified	0.00095	0.0	0.00133	0.00279	0.04815	0.00724	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00583	0.0	0.00923	0.0	0.0	0.0	0.0	0.0	0.0035	0.02289	0.00412	0.0	0.00373	0.03425	0.0	0.0	0.0	0.01134	0.0	0.00582	0.0	0.0	0.01146	0.0	0.0204	0.0	0.0	0.0	0.00171	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00083	0.0	0.0	0.0	0.0	0.0	0.00214	0.0054	0.0	0.0	0.0	0.00205	0.0	0.0	0.00822	0.00401	0.0	0.01291	0.0	0.0	0.01171	0.0	0.0	0.0	0.0	0.0	0.03346	0.0	0.0	0.0	0.0	0.0	0.0	0.00229	0.00504	0.02073	0.0	0.0	0.0	0.0	0.0	0.00177	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00523	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_Family_XIII_Incertae_Sedis.g__Mogibacterium	0.0	0.0	0.0	0.00087	0.00881	0.0	0.00027	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00339	0.0058	0.00295	0.0	0.0	0.00221	0.0	0.0	0.0	0.00429	0.00047	0.0	0.01258	0.00919	0.0	0.0	0.00812	0.01342	0.0	0.00336	0.00117	0.0	0.01415	0.0	0.01086	0.0	0.0	0.0	0.00345	0.0	0.0	0.00233	0.0	0.0	0.0	0.0	0.00057	0.02382	0.0	0.0	0.0	0.0	0.00258	0.0	0.00383	0.0	0.00445	0.00268	0.0	0.00672	0.0	0.0	0.0	0.00046	0.00315	0.00158	0.01291	0.0	0.0	0.0	0.0	0.0	0.00214	0.0	0.0	0.0	0.00166	0.0	0.0	0.00179	0.00611	0.01108	0.00402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Clostridiales_unclassified	0.0	0.35998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.76365	0.0	0.0	0.0	0.0	0.0	0.0	10.93392	0.00773	0.0	0.0	0.0	0.0	0.0	0.0	0.00609	0.02632	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00981	0.0	0.0	0.0	0.06516	0.0	0.0	0.0	0.0	0.0	0.0013	0.0	6.37598	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiales_unclassified.g__Intestinimonas	0.0	0.0	0.02773	0.0	0.0	0.0	0.0	0.00125	0.03028	0.0	0.26827	0.0	0.0	0.0	0.0	0.01184	0.0	0.00124	0.0	0.0	0.01225	0.00814	0.0	0.0	0.0	0.0	0.37145	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00193	0.0	0.0	0.0	0.01622	0.03491	0.0	0.0	0.1739	0.01315	0.01035	0.01105	0.1688	0.03515	0.0	0.0	0.08824	0.00583	0.11246	0.01439	0.00147	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0068	0.0	0.0	0.19857	0.0	0.00457	0.00202	0.00855	0.0	0.16503	0.0	0.02338	0.00133	0.18145	0.00016	0.0	0.0	0.02631	0.0	0.0	0.0	0.02785	0.13915	0.04525	0.01273	0.0	0.10663	0.1809	0.0	0.0	0.0	0.32793	0.0	0.0	0.00601
