dataset_name	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019	GuptaA_2019
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Butyrivibrio	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.64404	8.68845	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6187	22.86796	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.45504	0.0	0.35655	0.6712	0.5257	0.29378	10.13077	0.0	0.39684	0.57521	0.14747	0.0	0.31678	0.30019	0.47126	4.73657
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Coprococcus	0.17759	0.0	0.0	0.0	0.86617	0.0	0.04988	5.71205	0.0113	0.0	0.18824	0.01525	0.0	0.40224	0.20437	0.04781	0.02376	0.34473	0.64943	0.0093	0.14775	0.27083	0.27041	0.0	0.52709	0.35923	0.01848	0.08027	1.33179	0.01209	0.0	0.00587	0.15743	0.0	0.00892	0.0	0.04259	1.0206	0.51277	0.0	0.1406	0.34239	0.0	0.47484	0.0	0.04243	0.03001	0.2585	0.23176	0.25078	0.0221	0.0	0.28639	0.50247	0.0779	0.15252	0.01533	0.21225
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Dorea	0.12592	1.11048	1.93685	0.0	0.0	0.0	0.60969	0.11309	0.53908	0.0	0.06198	0.0	0.0	0.0	0.30262	0.36291	0.02311	0.23074	1.7019	0.07492	7.18985	0.0	0.27141	0.0	0.16492	0.08684	0.03186	0.0	1.30822	0.0	0.0	0.0	0.86743	0.0	0.0	0.0	0.0	0.0	0.18169	0.03341	0.64551	0.0	0.04243	0.0	0.0382	0.07492	0.0	0.0	0.32481	0.0	0.0448	0.00959	0.0	0.0	0.00591	0.01396	0.03849	0.17747
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Eisenbergiella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0162	0.0	0.0	0.0	0.0	0.0	0.12202	0.22251	0.0	0.0	0.0	0.16342	0.1353	0.0	0.0	0.09235	0.05729	0.10879	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Fusicatenibacter	0.00965	0.0	1.16192	0.03612	0.0	0.0	0.0	0.00655	0.01765	0.0	0.04767	0.0	0.92471	0.0	0.0	0.0	0.01048	0.0	0.0	0.01831	0.0	0.0	0.0	0.0	0.0	0.06378	0.0	0.0	0.00305	0.0	0.04804	0.24683	0.0	0.0	0.10829	0.0	0.0	0.0	0.08525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnoclostridium	1.63392	0.15533	0.0	0.0	0.0	0.0	0.07138	0.0	0.0	0.3515	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.89241	0.70122	0.0	0.0	0.0	0.44301	0.55488	0.0	0.0	0.4598	0.45742	0.41743	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospira	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04542	0.0	0.0	0.0	0.0	1.04583	0.0	0.0	0.39185	0.03337	0.5934	1.85656	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01599	0.0	0.0	0.0	0.0	0.08756	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Lachnospiraceae_unclassified	0.05039	0.02461	0.0	0.0	0.09169	0.0	0.0	13.77966	1.40596	0.0	0.35673	0.0	0.0	1.54806	9.8119	3.28133	0.64361	6.85524	15.72571	0.20513	1.17527	7.96704	1.01025	0.40005	6.65805	1.57102	0.76775	0.12836	9.84427	0.0	0.0	1.6997	5.02788	2.88784	0.10742	0.0	0.0	2.12862	1.64141	0.39055	2.92822	0.2439	1.49865	0.0	0.0	0.0	0.0	0.0	1.03441	0.12197	0.0	0.0	0.00798	0.0	0.01791	0.01702	0.0	0.47731
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Lachnospiraceae.g__Roseburia	0.9403	0.32404	8.16503	4.82395	1.24033	1.50706	0.0	0.84353	0.36064	0.97583	4.55774	0.0	3.70361	0.41107	0.23276	2.27479	9.47817	2.7076	6.75802	0.7009	16.358	0.31744	0.55813	0.73161	1.20254	2.43121	2.6889	3.91035	6.15793	0.25146	2.89793	4.58686	7.6195	0.43128	0.9567	0.0	0.27685	0.2436	2.31357	0.06653	14.53717	0.48657	0.86836	0.0	0.81368	0.82899	0.28768	0.18565	0.58049	0.39075	0.64787	0.29973	0.19286	0.0	0.65557	0.64742	0.71417	0.39385
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Oscillospiraceae.g__Oscillibacter	0.03707	0.15797	0.0	0.0	0.0	0.79703	3.39932	0.24588	0.81465	0.49867	1.13747	0.0	0.0	0.83412	0.07925	0.0	0.0	0.41391	0.14711	0.11397	0.0	0.0	0.36612	0.0	0.11872	0.04797	0.0	0.18502	0.5254	0.01435	2.48229	1.22863	0.30978	2.6268	0.0	0.05177	0.03687	0.0	0.06798	0.05297	0.19384	0.10495	0.81611	0.48454	0.87266	0.6973	2.42243	5.30192	5.36825	0.0	1.42039	3.03036	2.64439	0.71254	0.39713	0.3264	1.5316	5.05275
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Intestinibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10534	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Peptostreptococcaceae.g__Peptostreptococcus	0.05611	0.0	0.0	0.0	0.0	0.0	0.0	0.00814	2.64245	0.0	0.0	0.0	0.00906	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Agathobaculum	0.07018	0.07375	0.0	0.0	0.02192	0.0	0.0	0.02982	0.0	0.0	0.0	0.0	0.0	0.0	0.057	0.0	0.0	0.0	0.01284	0.29138	0.18803	0.00617	0.0	0.0	0.0	0.0	0.0	0.0	0.34318	0.0	0.29942	0.0	0.0	0.0	4.51517	0.01982	0.0	0.12665	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.09201	0.06315	0.0	0.0	0.0	0.03783	0.0	0.0	0.0	0.0	0.11591
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Anaerotruncus	0.0	0.0	0.02501	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13434	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.19466	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Faecalibacterium	0.87187	0.74692	0.64798	1.78205	0.0	0.0	0.0	9.64885	1.29709	3.97564	2.08815	0.00354	3.63451	0.58431	2.39736	1.68092	4.85651	3.27901	2.42598	2.81976	1.72927	0.89838	1.27129	0.38258	0.38095	5.50335	0.67692	1.42815	3.60336	7.44384	1.3436	2.1882	2.18555	0.9514	0.0	1.76395	6.9625	1.10068	4.84305	2.91182	0.46793	0.31182	0.66372	0.01674	0.93489	0.0	0.0	0.52573	1.62197	0.0	0.41391	0.04749	0.18663	0.11097	0.0	0.0	0.52577	0.89686
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Flavonifractor	1.43682	4.93969	0.62027	0.44465	0.26787	0.0	0.693	0.0	0.0	0.57979	0.13035	0.20661	0.11566	0.0	0.0	0.0	0.00513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.63858	0.0	0.0	0.0	0.29903	0.0	0.0	0.0	0.0	0.04064	0.0	0.0	0.0	0.0	0.00686	1.54013	1.01745	0.0	0.0	0.07273	0.66396	0.64222	0.01753	0.00629	1.22306	0.9269	0.61662	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Gemmiger	0.19565	1.12779	0.0	0.0	0.0	0.0	0.10923	0.12617	0.0	0.13273	0.0088	0.0	0.0	0.0	0.0	0.01271	0.0	0.0	0.00633	0.15339	0.0	0.00813	0.0	0.0	0.0	0.0256	0.0	0.0	0.24602	0.04871	0.08185	0.10177	0.0	0.0	0.0	0.0	0.05102	0.0	0.03705	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcaceae_unclassified	0.40198	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.26545	0.0	0.04441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04054	0.22955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13622	1.19972	0.0	0.04353	0.0	1.56565	0.0	0.0	0.0	0.0	0.01479	0.0	3.38963	0.0	0.0	0.0	0.77347	0.0	0.03857	0.16531	0.05846	1.30945	0.0	0.10662	0.21179	0.01943	0.55971	0.04528	0.02098	0.07916	0.66825
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruminococcus	0.09491	0.44022	0.06238	0.0	0.0	0.18922	5.47624	1.51988	0.28959	2.07655	0.0	0.0	0.37382	0.48465	0.01765	0.12528	2.09178	0.62146	1.01205	9.41811	0.21105	0.0	0.0	0.0	0.0	0.6431	0.0	0.03234	2.87711	0.14918	0.0	2.0714	0.57387	0.33546	0.12619	0.0	0.19897	0.0	0.5871	0.5764	0.0	0.0	0.0	11.9369	0.22632	0.27236	0.32055	0.17749	7.55198	0.0	0.16344	0.56794	0.07171	11.26179	0.12589	0.12477	0.21076	3.52218
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Ruminococcaceae.g__Ruthenibacterium	0.94295	0.0	0.02276	0.0	0.0	0.78571	0.62938	0.28302	0.14108	2.0512	0.12823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00792	0.0	1.57871	0.0	0.0	0.0	0.0	0.0	0.0	0.00521	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.21102	2.36582	0.23838	0.0	0.0	1.53582	1.73589	0.12428	0.08595	1.45511	1.23196	1.34613	0.09894
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Catenibacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02022	0.23918	0.0	0.0	0.0	0.0	0.0	0.0	0.01699	0.07043	0.08881	0.30588	0.0799	0.0	0.06916	0.0	0.0	0.04305	0.0	0.21677	0.0	0.92135	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.13566	0.01373	0.13002	0.12981	0.0	0.0271	0.04065	0.05272	0.38542	0.0	0.0	0.05451	0.02513	0.15398	0.0	0.0	0.0	0.22908
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Erysipelatoclostridium	0.07689	0.0	0.129	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Holdemanella	0.0	0.0	0.0	0.0	0.0	0.0	0.2242	0.0	0.0	0.0	0.0	0.00642	0.0	0.0	0.02558	0.0	0.0	0.0	0.00438	0.0	0.0	0.71611	0.00614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.17975	0.0	0.0	0.0	0.2445	0.03294	0.0	0.0	0.35232	0.0	0.12629	0.00852	0.0	0.0	0.00326	0.0	0.12401	0.19873
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Solobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.68947	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01109	0.0	0.0	0.0	0.0	0.0	0.01662	0.0	0.0	0.0	0.0	0.0	0.00494	0.0
k__Bacteria.p__Firmicutes.c__Erysipelotrichia.o__Erysipelotrichales.f__Erysipelotrichaceae.g__Turicibacter	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00269	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Firmicutes_unclassified.o__Firmicutes_unclassified.f__Firmicutes_unclassified.g__Firmicutes_unclassified	1.62322	0.0	0.0	0.0	0.0	0.04188	0.0132	0.98115	1.36941	0.66718	1.11476	0.0	0.0	0.06624	0.0	0.0	0.0	0.52776	0.08932	0.16042	0.3546	0.0	0.04307	0.0	0.0	0.04714	0.15394	0.49639	1.73101	0.33362	7.0751	1.02316	0.24079	1.34498	0.0	0.00442	0.34544	0.0341	0.0	0.0	0.38686	0.39665	0.86048	7.07239	0.0	0.48963	0.62662	1.86418	18.69364	0.0	0.51933	0.83428	0.7493	7.3223	0.291	0.25074	0.43727	10.16498
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Acidaminococcus	1.30472	0.0	0.0	0.0	0.0	0.0	6.10498	0.0	4.58477	0.0	2.58218	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.78763	0.0	0.0	0.0	0.0	0.0	0.04277	0.0	0.0	0.0	0.0	0.0	0.0	0.94821	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Acidaminococcales.f__Acidaminococcaceae.g__Phascolarctobacterium	0.0	0.0	0.20001	0.0	0.0	0.35793	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.68908	0.0	0.0	0.0	0.06182	0.0	0.0	0.4658	0.0	0.0	0.0	2.34437	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05762	0.49705	0.14831	0.0	0.0	0.0	2.70599	1.65026	0.0	0.63305	0.0	1.10997	1.33027	0.0	0.02499	1.25426	1.48709	1.04715	0.33754
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Megamonas	0.0	0.0	0.25243	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04622	0.0	0.0	0.0	0.20414	0.51389	0.0	0.0	0.0	0.0	0.0	0.15466	0.07869	0.26655	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.08455	0.0	0.0	0.0	0.0	0.0	1.87716	0.0	0.0	0.0237	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06354	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Selenomonadales.f__Selenomonadaceae.g__Mitsuokella	0.0	0.0	0.0	0.0	0.0	0.0	0.35383	0.00303	14.89513	0.00507	2.18985	0.0	2.04268	0.0	0.0	0.0	0.46047	0.10463	2.72416	0.00858	0.0	0.0	0.0	0.0	0.77294	6.58793	0.0	0.0	0.11087	0.24137	0.07949	0.0	6.03051	0.0	0.0	0.17311	0.27434	0.0	6.18794	0.0	2.84468	0.0	4.23702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Allisonella	0.05987	0.0	0.0	0.0	0.4898	0.0	0.0	0.0	0.0	0.0	0.02608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7087	0.0	0.0	0.3342	0.0	0.31548	0.28251	0.0	0.0
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Dialister	1.42754	5.44719	0.5332	3.12142	0.0	1.5376	0.0	0.33836	0.0	0.0	8.58405	0.0	0.97189	0.0	3.7663	6.46041	2.99828	0.0	2.22671	1.05636	0.0	0.0	1.14083	1.57225	0.0	19.454	0.0	0.97919	0.35997	5.68813	8.49075	1.9395	0.0	0.0	3.05297	20.05831	4.8239	1.19616	19.46276	0.0	0.0	1.50998	0.0	7.06269	1.23102	0.0	0.1653	0.0	0.0	0.0	0.60343	0.35538	0.0	7.36735	0.0	0.0	0.64724	0.07196
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Megasphaera	0.00511	0.0	0.43425	0.0	0.0	0.0	0.09833	0.09152	1.43427	0.0	0.56916	0.0	3.67613	0.0	0.07908	2.45761	1.60951	0.0	0.16977	0.01068	2.36881	0.00981	0.38235	0.0	0.11505	0.41344	0.52965	0.15857	0.06228	0.52902	0.1533	1.40679	0.0	0.0	34.44568	0.59944	0.51665	0.0	0.3396	0.0	1.73298	0.07507	6.75373	0.0	0.0	0.0	0.0	0.82521	0.20734	0.0	0.0	0.0	0.32737	0.0	0.0	0.0	0.0	0.40824
k__Bacteria.p__Firmicutes.c__Negativicutes.o__Veillonellales.f__Veillonellaceae.g__Veillonella	1.29834	7.93108	6.67102	0.23018	0.94749	0.0	0.0	0.0	0.0	0.0	0.13698	0.0	0.09021	0.0	0.13507	0.00471	0.0	0.0	0.0	0.30162	0.45019	0.13319	0.0028	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0302	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.51348	1.96332	2.7883	1.48901	0.0	1.44612	2.57713	2.45064	1.27482	0.04537	1.80483	1.56231	2.33112	0.60248
k__Bacteria.p__Firmicutes.c__Tissierellia.o__Tissierellales.f__Peptoniphilaceae.g__Parvimonas	0.05045	0.0	0.0	0.0	0.0	7.29352	0.0	1.86491	0.34438	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.12899	0.0	0.0	0.0	0.0	0.0	0.0	0.18378	0.0	0.0	0.0	0.0	0.0	0.07363	0.0	0.0	0.0	0.0	0.0	0.06755	0.01527
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Cetobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02348	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Fusobacteria.c__Fusobacteriia.o__Fusobacteriales.f__Fusobacteriaceae.g__Fusobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02789	1.05697	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05449	0.0	0.0	0.0	0.12338	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06626	0.0	0.0	0.0	0.38848	0.0	0.06445	0.0	0.0	0.0	0.0	0.0	0.04337	0.20731
k__Bacteria.p__Lentisphaerae.c__Lentisphaeria.o__Victivallales.f__Victivallaceae.g__Victivallis	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18388	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01098	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Comamonadaceae.g__Comamonas	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.06448	0.0	0.0	0.0	0.00876	0.44447	7.55889	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02104	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.16035	0.0	0.0	0	0.0	0.0	0.0	0.0	3.38988	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.91922
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Parasutterella	1.59193	4.83497	0.0	6.31791	0.0	0.0	0.0	0.08448	0.0	0.0	0.0	0.2274	0.0	0.0	0.0	0.0	0.5817	0.0	0.1064	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.28072	0	0.66601	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Sutterella	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.01416	0.0	0.0	0.0	0.0	0.0	0.01317	0.0	0.0	0.0	0.0	0.0	0.05176	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Burkholderiales.f__Sutterellaceae.g__Turicimonas	0.08887	0.03174	0.0	0.45362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02123	0	0.02053	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Proteobacteria.c__Betaproteobacteria.o__Neisseriales.f__Neisseriaceae.g__Neisseria	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04857	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
