dataset_name	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015	YuJ_2015
study_condition	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	CRC	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	CRC	CRC	CRC	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	control	control	control	control	control	control	control	control	CRC	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	control	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	CRC	control	control	CRC	CRC	CRC
k__Bacteria.p__Chlamydiae.c__Chlamydiia.o__Chlamydiales.f__Chlamydiaceae.g__Chlamydia	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01441	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Bacillales_unclassified.g__Gemella	0.3781	0.09582	0.63374	0.00457	0.01494	0.00133	0.0071	0.1177	0.0	0.04979	0.0	0.23281	0.002	0.47159	0.00243	0.20511	0.00276	0.17689	0.01244	0.00278	0.06396	0.01295	0.09174	0.0	0.02158	0.0	2.00624	0.01132	0.04489	0.00821	0.02485	0.02938	0.04023	0.0	0.07044	0.00544	0.0	0.07471	0.83132	0.02105	0.00166	0.00047	0.02416	0.01227	0.07942	0.00114	0.06258	0.01272	0.02082	0.00214	0.01444	0.0022	0.00183	0.00759	0.06296	0.01505	0.04939	0.0	0.02144	0.00301	0.00408	0.00341	0.0	0.03727	0.00214	0.01427	0.0	0.01247	0.0	0.63928	0.0	0.00638	0.0373	0.0	0.01664	0.0	0.0182	0.01109	0.01241	0.01919	0.0	0.0	0.00262	0.0	0.0	0.00878	0.0021	0.04226	0.0	0.01037	0.0057	0.0	0.09141	0.05779	0.00394	0.11144	0.04951	0.21419	0.00868	0.00799	0.0	0.00739	0.00171	0.0	0.00961	0.0	0.01346	0.03922	0.0	0.08645	0.00611	0.03856	0.0	0.05969	0.04797	0.01133	0.11803	0.0	0.35893	0.00854	0.00773	0.0165	0.05654	0.00887	0.03527	0.0	0.01369	0.06681
k__Bacteria.p__Firmicutes.c__Bacilli.o__Bacillales.f__Staphylococcaceae.g__Macrococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00058	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Aerococcaceae.g__Abiotrophia	0.0	0.0	0.0	0.0	0.0	0.0	8e-05	0.0	0.0	0.0	0.0	0.0	0.0	0.01152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03786	0.0	0.0	0.0	0.00362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00041	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00533	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Carnobacterium	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00377	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Carnobacteriaceae.g__Granulicatella	0.02386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00083	0.00401	0.0	0.0	0.0	0.0023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00016	0.0	0.00341	0.0	0.0	0.0	0.00089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00075	0.0	0.0	0.00076	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00388	0.0	0.0	0.0	0.0	0.00634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00111	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Enterococcaceae.g__Enterococcus	0.01669	0.0	0.0	0.0	0.0	0.0	0.35718	0.00075	0.0	0.0	0.0	0.0	0.00168	0.0	0.0	0.0	0.0	0.20812	0.00449	0.00026	0.0	0.0	0.0	0.0	0.0	0.02906	0.0	0.0	0.0164	0.0	0.0	0.0608	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00597	0.0	0.00109	0.00543	0.10922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01178	0.0	0.0	0.0	0.0	0.0	0.0	0.00923	0.0	0.0	0.0	0.00224	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04478	0.0	0.0	0.0	0.0	0.0	0.00771	0.0	0.11769	0.0015	0.0	0.0	0.00832	0.0	0.0	0.0	0.00424	0.0	0.0	0.0	0.0	0.0	0.00149	0.0	0.0	0.0	0.0	0.01962	0.0	0.0	0.0	0.0	0.0	0.19758	0.0	0.00926	0.03675	0.0	0.00059	0.00198	0.0	0.66211
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Lactobacillus	0.0	0.0	0.01276	0.0	0.00088	0.00371	1.54957	0.0	0.00014	0.53829	0.0	0.0	0.01767	0.00159	0.0	0.00088	0.00437	0.01275	0.0	0.0	0.13694	0.0	0.00338	0.0	1.34292	0.00254	0.0	0.0	0.02136	0.0	0.00557	0.05639	0.08243	0.0	0.03473	0.06403	0.00071	0.02358	0.09582	0.0	0.21135	0.00767	0.0	0.03546	0.01113	0.0	0.0	0.0	0.0	0.0	0.00149	0.01602	0.0	0.0	0.0	0.21359	0.0	0.01937	0.0	0.0	0.00251	0.02977	0.00072	0.35008	0.0	0.0	0.09459	0.00231	0.16667	0.0	0.16435	0.00833	0.01715	0.0	0.03174	0.0	0.0	0.10659	0.16325	0.0	0.02103	0.0008	0.01062	0.02049	0.02524	0.01459	0.12486	0.0035	0.0	0.0	0.00307	1.03344	0.0	0.00835	0.00562	0.0	0.00709	1.58559	30.14072	1.83203	0.07298	0.00739	1.06932	0.0	0.0	0.0	0.00489	0.0	0.16469	0.02091	0.0	0.11851	0.01891	0.00512	0.0	0.02578	0.00103	0.01149	0.25732	0.02821	0.00132	0.0	0.0	0.0	0.0	0.60475	0.0	0.59223
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Pediococcus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0067	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Lactobacillaceae.g__Sharpea	0.00188	0.0	0.00244	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00087	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00047	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Leuconostoc	0.0	0.0	0.0	0.00136	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00734	0.01983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Leuconostocaceae.g__Weissella	0.0	0.00743	0.0	0.0	0.0	0.0	0.003	0.0	0.0	0.0	0.0	0.00024	0.00189	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00561	0.0	0.0	0.0	0.0	0.0	0.0	0.00025	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0006	0.0011	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00347	0.0	0.0	0.0	0.00284	0.0	0.0	0.0	0.02964	0.0	0.0	0.0	0.0	0.02252	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00598	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Lactococcus	0.0	0.0	0.0	0.00245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00557	0.01896	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.18275	0.0	0.0	0.0	0.0	0.0	0.0	0.0266	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00195	0.01057	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00446	0.0	0.0	0.00153	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00083	0.00041	0.0	0.0	0.2177	0.0	0.0	0.0	0.0	0.03946	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.02419	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00401	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Bacilli.o__Lactobacillales.f__Streptococcaceae.g__Streptococcus	0.10035	0.19674	0.39933	0.75563	0.05372	0.05071	0.50297	0.06025	0.0087	4.47343	0.70364	0.47626	0.27702	1.17829	1.5449	0.08784	0.11097	0.01308	0.10968	0.01992	2.90682	0.1086	0.22213	0.1379	0.33333	1.73612	0.17823	0.15417	6.85962	0.19446	1.95478	0.23043	3.74185	0.16326	0.7109	0.15428	0.39574	0.16454	0.1337	1.53337	1.82427	0.27572	0.0935	1.16228	0.85583	0.00705	0.33423	0.2012	2.34693	0.16594	0.17111	0.20485	0.74371	0.33394	0.36956	0.71393	0.06007	0.12996	0.29578	0.15882	0.10192	0.49583	0.32759	0.6657	0.1294	0.13676	0.29703	0.61505	0.54852	0.25997	0.31942	1.3926	1.09191	0.2104	0.12557	0.03611	0.23892	7.36658	2.48182	6.35693	0.1609	0.01893	0.03018	0.00515	0.01072	0.35947	0.23333	0.2281	0.07469	0.027	0.61304	0.03096	13.04859	0.14196	0.80955	0.34926	0.18043	16.79521	5.43592	5.45179	0.06347	1.28835	3.28635	0.53879	1.90407	0.07499	0.04982	0.02182	0.08693	0.37465	0.16845	0.00672	0.05401	2.17563	0.07062	0.1351	0.07434	0.21648	1.10997	0.58385	0.47815	0.11637	0.13146	0.16199	0.91864	0.02291	0.65147	0.5484
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Catabacteriaceae.g__Catabacter	0.0	0.04344	0.08373	0.00727	0.02184	0.0	0.0	0.0	0.0	0.0	0.0	0.0029	0.00444	0.03029	0.0	0.07813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04385	0.11767	0.09172	0.06101	0.04626	0.00367	0.0	0.0292	0.0	0.00715	0.0	0.0	0.00841	0.0	0.14418	0.0	0.0	0.0	0.0	0.0124	0.0	0.01863	0.0101	0.00163	0.0	0.0	0.00296	0.0	0.0	0.0	0.09896	0.0	0.00666	0.0	0.0	0.00867	0.00407	0.0	0.02332	0.0	0.0	0.0	0.00128	0.00242	0.0	0.02972	0.0	0.00323	0.00932	0.01168	0.0	0.0	0.0	0.00681	0.0	0.07585	0.0	0.0	0.0	0.00113	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00257	0.0	0.0	0.0	0.06267	0.13014	0.02164	0.0	0.0	0.0	0.02529	0.09553	0.0	0.0	0.04267	0.0	0.0	0.00372	0.0	0.0	0.0	0.0492	0.0	0.0	0.00288	0.0231	0.0	0.02386	0.00528	0.0	0.0	0.01498	0.07502	0.00882	0.00154	0.01329
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Christensenellaceae.g__Christensenella	0.0	0.02213	0.06125	0.00597	0.02022	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0102	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00516	0.0	0.00392	0.0	0.0	0.02049	0.0	0.0	0.0	0.0	0.00498	0.0	0.03581	0.0	0.14332	0.02129	0.19081	0.0	0.0	0.06839	0.0	0.0	0.0	0.19831	0.0	0.0	0.0	0.0	0.00954	0.0085	0.0	0.00904	0.05551	0.0	0.0	0.0	0.0	0.0	0.0	0.00676	0.0	0.04931	0.0	0.0	0.00203	0.0	0.0	0.0	0.0	0.00956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00652	0.0	0.02629	0.0	0.0	0.0	0.0	0.0	0.19169	0.10857	0.0	0.0293	0.0	0.0	0.0	0.0	0.0	0.0	0.12661	0.0	0.0	0.02063	0.0	0.0	0.01095	0.09786	0.0	0.0	0.0	0.0	0.0	0.0	0.00787	0.0	0.0	0.0	0.00276	0.03251	0.01571	0.00277
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Butyricicoccus	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.44771	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.03651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05688	0.0	0.0	0.0	0.03165	0.00813	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Clostridium	3.54218	0.06354	0.0	0.0	0.1778	0.1349	1.12537	0.00194	0.0274	0.00696	0.0	0.0051	0.10367	6.10395	0.12044	0.0	0.163	0.17354	0.04851	0.0	0.0	0.0	0.40674	0.04167	0.02277	2.21001	0.38646	0.11817	0.00308	0.32218	0.06547	0.04776	0.00478	0.40976	0.07623	0.37568	0.9769	1.19302	0.90242	6.74181	1.55268	0.23711	1.04729	0.25404	0.01189	2.33957	0.0	1.52348	0.87946	0.0	0.03985	0.0	1.15314	0.07837	0.0524	0.19013	0.16763	0.06822	0.0	0.00193	0.4014	0.0	0.0	1.38339	0.13533	0.02089	0.21856	0.27224	0.0	0.48679	0.2082	0.27679	0.0811	0.0	1.00622	0.29411	0.0594	0.04058	0.04309	0.22668	0.50559	0.35305	0.0	0.10695	0.08258	0.71594	1.72734	1.15436	0.26755	2.37147	2.49239	0.00402	0.0	2.92878	0.00073	0.01554	0.60788	1.32421	0.71142	0.93341	0.36176	0.24868	0.0	0.0	0.02019	0.5448	0.0	0.0	0.00369	0.52078	0.11613	1.41924	1.80259	1.74429	0.13127	0.349	1.74001	0.0854	0.01965	1.80802	0.01336	1.86462	1.24787	0.0	0.30002	1.0011	0.19196	0.00159
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Hungatella	0.0	0.02178	0.0	0.04164	0.00602	0.12108	0.20739	0.05036	0.00691	0.00442	0.0	0.0	0.02875	0.74476	0.12924	0.1151	0.19267	0.0	0.05587	0.1416	0.00013	0.0	0.01934	0.0	0.15	0.111	0.03264	0.11008	0.0	0.01563	0.00119	0.08399	0.00184	0.00092	0.06245	0.0033	0.02034	0.01624	0.00804	0.01699	0.0	0.17949	0.12249	0.00142	0.0	0.0091	0.00788	0.0	0.0	0.0	0.00104	0.0	1.0818	0.02728	0.0	0.0	0.17276	0.0	0.0	0.03458	0.02125	0.0	0.0	0.0	0.0	0.07366	0.13477	0.0	0.0	0.01593	0.0	0.0	0.00847	0.15958	0.00463	0.01635	0.01476	0.0	0.00072	0.08312	0.00052	0.01112	0.0	0.0	0.0166	0.0	0.00259	0.0	0.0	0.0	0.00226	0.0	0.00699	0.03413	0.0	0.07369	0.03888	0.07997	0.01918	0.16772	0.0005	0.0031	0.0	0.46437	0.0	0.0	0.00588	0.03238	0.32692	0.12777	0.0	0.0	0.01645	0.00602	0.07603	0.01823	0.01382	0.13078	0.0146	0.03507	0.03749	0.03586	0.0	0.0	0.02645	0.04881	0.0415	0.03159
k__Bacteria.p__Firmicutes.c__Clostridia.o__Clostridiales.f__Clostridiaceae.g__Lactonifactor	0.0	0.0	0.0	0.00114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05196	0.00013	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01275	0.0	0.00216	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00228	0.01613	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.00131	0.0	0.0	0.0	0.00347	0.0	0.0	0.00649	0.0	0.0	0.0	0.00316	0.0	0.00499	0.0	0.0	0.0	0.0	0.0	0.00117	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04332	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0023	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01187	0.0	0.0	0.00422
